record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853627.7858183,1678853610.4708707,0,51868,3756.8308270746807,"[['40000006', 0, 1678853626.957723], ['50000037', 103, 1678853627.7858183]]","[['50000037', 0, 1678853610.483875], ['40000006', 103, 1678853626.582723]]"
1678853662.7291768,1678853610.7439501,0,76976,5144.75476391998,"[['40000006', 0, 1678853662.462175], ['50000037', 103, 1678853662.7291768]]","[['50000037', 0, 1678853610.7939506], ['40000006', 103, 1678853657.5598981]]"
1678853672.1638474,1678853610.8199484,0,80101,5467.8000391279365,"[['40000006', 0, 1678853671.9768474], ['50000037', 103, 1678853672.1628463]]","[['50000037', 0, 1678853610.8779452], ['40000006', 103, 1678853669.7555206]]"
1678853688.6563895,1678853610.9569519,0,94587,6354.918655653985,"[['40000006', 0, 1678853688.4233892], ['50000037', 103, 1678853688.6563895]]","[['50000037', 0, 1678853611.0129504], ['40000006', 103, 1678853686.6360767]]"
1678853717.4929948,1678853610.1958215,0,97790,7632.935162851982,"[['30000004', 0, 1678853611.3812394], ['40000006', 100, 1678853717.1268916], ['50000037', 103, 1678853717.4919937]]","[['50000037', 0, 1678853610.2678218], ['40000006', 103, 1678853611.2311826], ['30000004', 100, 1678853611.349185]]"
1678853719.7991827,1678853611.318181,0,98922,8126.302503161805,"[['40000006', 0, 1678853718.997184], ['50000037', 103, 1678853719.7991827]]","[['50000037', 0, 1678853611.3972323], ['40000006', 103, 1678853715.737789]]"
1678853771.204756,1678853626.3567238,0,102557,8742.763591355948,"[['40000006', 0, 1678853771.1317563], ['50000037', 103, 1678853771.204756]]","[['50000037', 0, 1678853626.440723], ['40000006', 103, 1678853770.858755]]"
1678853778.775034,1678853610.270821,0,104358,8861.664960681554,"[['30000004', 0, 1678853626.5857227], ['40000006', 100, 1678853778.3869336], ['50000037', 103, 1678853778.775034]]","[['50000037', 0, 1678853610.3248215], ['40000006', 103, 1678853613.8245795], ['30000004', 100, 1678853626.3737235]]"
1678853818.3756013,1678853610.3598213,0,107630,9521.160232142729,"[['30000004', 0, 1678853628.5698197], ['40000006', 100, 1678853817.9355025], ['50000037', 103, 1678853818.3756013]]","[['50000037', 0, 1678853610.4378688], ['40000006', 103, 1678853626.5517228], ['30000004', 100, 1678853627.0287237]]"
1678853838.627388,1678853643.1951225,0,109849,9966.489921509487,"[['40000006', 0, 1678853838.2843876], ['50000037', 103, 1678853838.627388]]","[['50000037', 0, 1678853643.2771242], ['40000006', 103, 1678853835.5380878]]"
1678853880.3645012,1678853654.8196356,0,113481,11198.42146641114,"[['40000006', 0, 1678853880.2404], ['50000037', 103, 1678853880.3645012]]","[['50000037', 0, 1678853657.3068318], ['40000006', 103, 1678853879.7582967]]"
1678853897.0311027,1678853610.549962,0,117387,12279.12662404863,"[['30000004', 0, 1678853649.4891691], ['40000006', 100, 1678853896.934105], ['50000037', 103, 1678853897.0311027]]","[['50000037', 0, 1678853610.6349442], ['40000006', 103, 1678853646.3755152], ['30000004', 100, 1678853647.8369105]]"
1678853899.1190434,1678853668.0242405,0,118890,12655.641999020252,"[['40000006', 0, 1678853898.8170443], ['50000037', 103, 1678853899.1190434]]","[['50000037', 0, 1678853670.7635207], ['40000006', 103, 1678853898.4154332]]"
1678853899.6526568,1678853672.2608461,0,120032,12797.382769819946,"[['40000006', 0, 1678853899.5936563], ['50000037', 103, 1678853899.6526568]]","[['50000037', 0, 1678853672.3268461], ['40000006', 103, 1678853899.259044]]"
1678853902.0399306,1678853672.4109237,0,121182,12866.42480510394,"[['40000006', 0, 1678853901.9469316], ['50000037', 103, 1678853902.0399306]]","[['50000037', 0, 1678853672.4839256], ['40000006', 103, 1678853900.6057553]]"
1678853918.4010267,1678853610.890945,0,122598,12957.696551424353,"[['30000004', 0, 1678853698.8989315], ['40000006', 100, 1678853918.2459748], ['50000037', 103, 1678853918.4010267]]","[['50000037', 0, 1678853610.9469516], ['40000006', 103, 1678853676.9218676], ['30000004', 100, 1678853698.3888335]]"
1678853943.1156874,1678853611.2281308,0,124496,13794.160442527664,"[['30000004', 0, 1678853742.743965], ['40000006', 100, 1678853943.0366833], ['50000037', 103, 1678853943.1156874]]","[['50000037', 0, 1678853611.2451317], ['40000006', 103, 1678853710.503186], ['30000004', 100, 1678853737.7010672]]"
1678853944.075257,1678853611.1461825,0,126182,13869.708750648835,"[['20000003', 0, 1678853735.1406417], ['30000004', 100, 1678853770.8117557], ['40000006', 100, 1678853943.9702477], ['50000037', 103, 1678853944.075257]]","[['50000037', 0, 1678853611.1931813], ['40000006', 103, 1678853703.9446044], ['30000004', 100, 1678853732.9994588], ['20000003', 100, 1678853734.0185645]]"
