record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678796200.5866034,1678796195.6014707,0,15304,1732.5173963610866,"[['40000003', 0, 1678796200.0981486], ['50000021', 117, 1678796200.5866034]]","[['50000021', 0, 1678796195.663303], ['40000003', 117, 1678796196.9276297]]"
1678796201.0074868,1678796195.648379,0,16450,1780.3643606777375,"[['40000003', 0, 1678796200.5846086], ['50000021', 117, 1678796201.0074868]]","[['50000021', 0, 1678796195.7212784], ['40000003', 117, 1678796197.0510194]]"
1678796202.6504202,1678796195.7099183,0,17588,2082.9338664322518,"[['40000003', 0, 1678796202.4601314], ['50000021', 117, 1678796202.6504202]]","[['50000021', 0, 1678796195.770463], ['40000003', 117, 1678796198.2859197]]"
1678796218.3368425,1678796195.556591,0,19262,2399.378461550313,"[['20000002', 0, 1678796212.2403834], ['30000003', 100, 1678796218.1823337], ['40000003', 140, 1678796218.2902417], ['50000021', 117, 1678796218.3368425]]","[['50000021', 0, 1678796195.6034646], ['40000003', 117, 1678796196.9427052], ['30000002', 118, 1678796212.0329378], ['20000002', 126, 1678796212.212458]]"
