record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853614.202583,1678853610.3208673,0,39302,3057.0951658455087,"[['40000006', 0, 1678853614.184583], ['50000038', 113, 1678853614.202583]]","[['50000038', 0, 1678853610.3328676], ['40000006', 113, 1678853611.3872333]]"
1678853655.9926362,1678853610.6559477,0,80185,6296.24984927685,"[['40000006', 0, 1678853655.8376367], ['50000038', 113, 1678853655.9926362]]","[['50000038', 0, 1678853610.7509465], ['40000006', 113, 1678853653.50154]]"
1678853665.1240456,1678853610.7909575,0,85701,6970.854558772634,"[['40000006', 0, 1678853665.0170457], ['50000038', 113, 1678853665.1240456]]","[['50000038', 0, 1678853610.845951], ['40000006', 113, 1678853662.874857]]"
1678853682.3275888,1678853610.1958215,0,87828,7695.488021070627,"[['30000004', 0, 1678853610.990945], ['40000006', 100, 1678853681.9675899], ['50000038', 113, 1678853682.3275888]]","[['50000038', 0, 1678853610.2408679], ['40000006', 113, 1678853610.8289454], ['30000004', 100, 1678853610.9829454]]"
1678853686.8090754,1678853610.9419465,0,88976,7944.614723394579,"[['40000006', 0, 1678853686.573077], ['50000038', 113, 1678853686.8090754]]","[['50000038', 0, 1678853611.0089476], ['40000006', 113, 1678853684.5908737]]"
1678853749.8578124,1678853625.3531313,0,94405,9073.917147876118,"[['40000006', 0, 1678853749.320811], ['50000038', 113, 1678853749.8578124]]","[['50000038', 0, 1678853626.2217228], ['40000006', 113, 1678853748.934179]]"
1678853779.729187,1678853610.2598214,0,98368,10039.901601464038,"[['30000004', 0, 1678853626.203723], ['40000006', 100, 1678853779.6141858], ['50000038', 113, 1678853779.729187]]","[['50000038', 0, 1678853610.2978241], ['40000006', 113, 1678853612.5008862], ['30000004', 100, 1678853621.3985672]]"
1678853800.3159935,1678853626.8467233,0,99869,10378.075437568767,"[['40000006', 0, 1678853800.064745], ['50000038', 113, 1678853800.3159935]]","[['50000038', 0, 1678853626.8487234], ['40000006', 113, 1678853799.7553997]]"
1678853817.8665013,1678853610.368821,0,102378,11016.752592374874,"[['30000004', 0, 1678853628.2398207], ['40000006', 100, 1678853817.5375023], ['50000038', 113, 1678853817.8665013]]","[['50000038', 0, 1678853610.425868], ['40000006', 113, 1678853624.0239384], ['30000004', 100, 1678853626.7977228]]"
1678853862.6779587,1678853647.5336168,0,106767,11724.174650980185,"[['40000006', 0, 1678853862.5689583], ['50000038', 113, 1678853862.6779587]]","[['50000038', 0, 1678853647.5886214], ['40000006', 113, 1678853862.3019576]]"
1678853863.0979578,1678853647.5916152,0,107913,12181.395645402125,"[['40000006', 0, 1678853862.9679604], ['50000038', 113, 1678853863.0979578]]","[['50000038', 0, 1678853647.6286163], ['40000006', 113, 1678853862.6749587]]"
1678853879.1110966,1678853610.5759451,0,109321,12292.513287260212,"[['30000004', 0, 1678853648.7091265], ['40000006', 100, 1678853878.5919995], ['50000038', 113, 1678853879.1110966]]","[['50000038', 0, 1678853610.613947], ['40000006', 113, 1678853643.3501222], ['30000004', 100, 1678853647.723665]]"
1678853879.8342965,1678853657.0278344,0,110461,12746.944463602485,"[['40000006', 0, 1678853879.763297], ['50000038', 113, 1678853879.8342965]]","[['50000038', 0, 1678853657.2758336], ['40000006', 113, 1678853879.556201]]"
1678853889.496057,1678853610.4708707,0,112141,12884.79738725345,"[['20000003', 0, 1678853647.5806143], ['30000004', 100, 1678853658.531898], ['40000006', 100, 1678853889.0919592], ['50000038', 113, 1678853889.496057]]","[['50000038', 0, 1678853610.5288732], ['40000006', 113, 1678853631.435223], ['30000004', 100, 1678853644.4273257], ['20000003', 100, 1678853647.5666156]]"
1678853920.6940248,1678853610.8489478,0,113823,13155.941341653608,"[['20000003', 0, 1678853695.6205344], ['30000004', 100, 1678853705.1834872], ['40000006', 100, 1678853920.5520244], ['50000038', 113, 1678853920.6930242]]","[['50000038', 0, 1678853610.908945], ['40000006', 113, 1678853672.9979248], ['30000004', 100, 1678853694.7309852], ['20000003', 100, 1678853694.9619868]]"
1678853921.7490234,1678853610.8969455,0,115237,13674.055220676892,"[['30000004', 0, 1678853709.217597], ['40000006', 100, 1678853921.6359785], ['50000038', 113, 1678853921.7490234]]","[['50000038', 0, 1678853610.9469516], ['40000006', 113, 1678853676.9218676], ['30000004', 100, 1678853708.7128763]]"
1678853929.3546453,1678853610.8969455,0,116653,14257.113475209964,"[['30000004', 0, 1678853698.3888335], ['40000006', 100, 1678853929.3065932], ['50000038', 113, 1678853929.3546453]]","[['50000038', 0, 1678853610.9469516], ['40000006', 113, 1678853676.9218676], ['30000004', 100, 1678853696.8575344]]"
1678853943.6536791,1678853611.4082313,0,118821,14852.327236778787,"[['20000003', 0, 1678853770.6947563], ['30000004', 100, 1678853794.6994524], ['40000006', 100, 1678853943.582683], ['50000038', 113, 1678853943.6536791]]","[['50000038', 0, 1678853611.474183], ['40000006', 113, 1678853729.1432667], ['30000004', 100, 1678853764.749558], ['20000003', 100, 1678853770.6827571]]"
1678853943.7292066,1678853610.520869,0,120503,14929.6292716215,"[['20000003', 0, 1678853651.8883681], ['30000004', 100, 1678853661.7920947], ['40000006', 100, 1678853943.6516783], ['50000038', 113, 1678853943.7292066]]","[['50000038', 0, 1678853610.5709603], ['40000006', 113, 1678853637.776444], ['30000004', 100, 1678853647.9260223], ['20000003', 100, 1678853648.3820171]]"
