record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853611.517232,1678853610.21882,0,36408,2876.830545864958,"[['40000006', 0, 1678853611.480182], ['50000040', 152, 1678853611.517232]]","[['50000040', 0, 1678853610.2718203], ['40000006', 152, 1678853610.7928996]]"
1678853613.9805799,1678853610.2658203,0,38123,3373.0802366097637,"[['40000006', 0, 1678853613.672581], ['50000040', 152, 1678853613.9805799]]","[['50000040', 0, 1678853610.3158689], ['40000006', 152, 1678853611.1961806]]"
1678853626.7627227,1678853610.362821,0,55644,5040.679979322038,"[['40000006', 0, 1678853626.6987245], ['50000040', 152, 1678853626.7627227]]","[['50000040', 0, 1678853610.4448688], ['40000006', 152, 1678853626.4907234]]"
1678853631.9333262,1678853610.5178676,0,63714,5914.294831502884,"[['40000006', 0, 1678853631.7153218], ['50000040', 152, 1678853631.9333262]]","[['50000040', 0, 1678853610.5559459], ['40000006', 152, 1678853627.1557238]]"
1678853643.2011235,1678853610.563954,0,67637,6539.011102247938,"[['40000006', 0, 1678853643.1351237], ['50000040', 152, 1678853643.2011235]]","[['50000040', 0, 1678853610.5829005], ['40000006', 152, 1678853637.5234437]]"
1678853653.57954,1678853610.7178996,0,77039,7457.907686117294,"[['40000006', 0, 1678853653.1714635], ['50000040', 152, 1678853653.57954]]","[['50000040', 0, 1678853610.7319448], ['40000006', 152, 1678853649.1661224]]"
1678853672.355847,1678853610.8649442,0,79248,7912.635368487912,"[['40000006', 0, 1678853672.307848], ['50000040', 152, 1678853672.354847]]","[['50000040', 0, 1678853610.8849459], ['40000006', 152, 1678853672.2108471]]"
1678853691.09976,1678853610.997948,0,81451,8670.332394429151,"[['40000006', 0, 1678853690.8827646], ['50000040', 152, 1678853691.09976]]","[['50000040', 0, 1678853611.032178], ['40000006', 152, 1678853690.1877642]]"
1678853750.6369112,1678853626.175724,0,87233,10548.825250744629,"[['40000006', 0, 1678853750.4959114], ['50000040', 152, 1678853750.6369112]]","[['50000040', 0, 1678853626.2307222], ['40000006', 152, 1678853749.4148116]]"
1678853754.4041996,1678853626.2247226,0,88375,11032.11818510025,"[['40000006', 0, 1678853754.1521995], ['50000040', 152, 1678853754.4041996]]","[['50000040', 0, 1678853626.275723], ['40000006', 152, 1678853751.2289104]]"
1678853756.7682984,1678853626.2847242,0,89874,11495.869013901827,"[['40000006', 0, 1678853756.4812996], ['50000040', 152, 1678853756.7682984]]","[['50000040', 0, 1678853626.3197243], ['40000006', 152, 1678853751.9520109]]"
1678853781.2683825,1678853626.6177251,0,93212,12419.766826374196,"[['40000006', 0, 1678853780.8182886], ['50000040', 152, 1678853781.2683825]]","[['50000040', 0, 1678853626.6757228], ['40000006', 152, 1678853779.3681872]]"
1678853789.2971883,1678853626.7347236,0,95102,12560.952678847822,"[['40000006', 0, 1678853789.0280883], ['50000040', 152, 1678853789.2971883]]","[['50000040', 0, 1678853626.7747238], ['40000006', 152, 1678853782.239382]]"
1678853800.0396981,1678853626.7817235,0,96238,12848.27362671146,"[['40000006', 0, 1678853799.7544], ['50000040', 152, 1678853800.0396981]]","[['50000040', 0, 1678853626.836723], ['40000006', 152, 1678853799.1423228]]"
1678853801.5330932,1678853626.8447237,0,97380,12894.29999712839,"[['40000006', 0, 1678853801.1890934], ['50000040', 152, 1678853801.5330932]]","[['50000040', 0, 1678853626.8637235], ['40000006', 152, 1678853800.454995]]"
1678853802.9462364,1678853626.8947237,0,98905,13385.019278556832,"[['40000006', 0, 1678853802.458192], ['50000040', 152, 1678853802.9462364]]","[['50000040', 0, 1678853626.911724], ['40000006', 152, 1678853801.2560937]]"
1678853846.4852507,1678853643.4092288,0,102188,14426.419812768218,"[['40000006', 0, 1678853846.1711562], ['50000040', 152, 1678853846.4852507]]","[['50000040', 0, 1678853643.5142279], ['40000006', 152, 1678853844.7827852]]"
1678853853.3981583,1678853610.467873,0,103598,14512.825688094978,"[['30000004', 0, 1678853644.190326], ['40000006', 100, 1678853853.1750484], ['50000040', 152, 1678853853.3981583]]","[['50000040', 0, 1678853610.5108697], ['40000006', 152, 1678853630.572145], ['30000004', 100, 1678853643.3191237]]"
1678853871.4823925,1678853610.3208673,0,105282,14720.824801250561,"[['20000003', 0, 1678853635.0172446], ['30000004', 100, 1678853647.723665], ['40000006', 100, 1678853871.2912984], ['50000040', 152, 1678853871.4823925]]","[['50000040', 0, 1678853610.4108722], ['40000006', 152, 1678853615.8567784], ['30000004', 100, 1678853627.6908195], ['20000003', 100, 1678853628.301821]]"
1678853901.2247498,1678853610.7669597,0,106698,15085.176711722364,"[['30000004', 0, 1678853672.4529245], ['40000006', 100, 1678853901.1457572], ['50000040', 152, 1678853901.2247498]]","[['50000040', 0, 1678853610.7949517], ['40000006', 152, 1678853661.1150305], ['30000004', 100, 1678853672.3488476]]"
1678853916.1838965,1678853610.8199484,0,108112,15139.240405330933,"[['30000004', 0, 1678853677.727965], ['40000006', 100, 1678853916.0019436], ['50000040', 152, 1678853916.1838965]]","[['50000040', 0, 1678853610.8279445], ['40000006', 152, 1678853662.792177], ['30000004', 100, 1678853676.0998178]]"
1678853918.0150228,1678853610.9069643,0,109526,15632.128160843495,"[['30000004', 0, 1678853695.5885358], ['40000006', 100, 1678853917.855024], ['50000040', 152, 1678853918.0150228]]","[['50000040', 0, 1678853610.9199462], ['40000006', 152, 1678853675.2988148], ['30000004', 100, 1678853695.0409892]]"
1678853921.4020247,1678853610.6019456,0,111208,16352.949696124604,"[['20000003', 0, 1678853657.3828557], ['30000004', 100, 1678853662.8231766], ['40000006', 100, 1678853921.17703], ['50000040', 152, 1678853921.4020247]]","[['50000040', 0, 1678853610.6369457], ['40000006', 152, 1678853647.2526155], ['30000004', 100, 1678853657.3118331], ['20000003', 100, 1678853657.3648343]]"
1678853929.5661895,1678853610.9509528,0,112606,16984.75527385273,"[['30000004', 0, 1678853700.165005], ['40000006', 100, 1678853929.5036404], ['50000040', 152, 1678853929.5661895]]","[['50000040', 0, 1678853610.9779463], ['40000006', 152, 1678853680.5874894], ['30000004', 100, 1678853699.29593]]"
1678853930.3732705,1678853610.6669528,0,114286,17406.966946011904,"[['20000003', 0, 1678853667.0212412], ['30000004', 100, 1678853690.2627635], ['40000006', 100, 1678853930.213263], ['50000040', 152, 1678853930.3722703]]","[['50000040', 0, 1678853610.6989446], ['40000006', 152, 1678853648.113021], ['30000004', 100, 1678853661.2570298], ['20000003', 100, 1678853663.6598566]]"
