record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853609.8108678,1678853609.5335176,0,13574,949.7727676286004,"[['40000001', 0, 1678853609.7688205], ['50000002', 101, 1678853609.8098693]]","[['50000002', 0, 1678853609.547564], ['40000001', 101, 1678853609.702869]]"
1678853610.84695,1678853609.6275635,0,51513,4583.919597222328,"[['40000001', 0, 1678853610.8139489], ['50000002', 101, 1678853610.84695]]","[['50000002', 0, 1678853609.672868], ['40000001', 101, 1678853610.1438217]]"
1678853611.2631805,1678853609.6575649,0,67057,6013.041876110256,"[['40000001', 0, 1678853611.2211316], ['50000002', 101, 1678853611.2631805]]","[['50000002', 0, 1678853609.703868], ['40000001', 101, 1678853610.3348217]]"
1678853626.4757228,1678853609.764821,0,80146,7546.36914287623,"[['40000001', 0, 1678853626.4277234], ['50000002', 101, 1678853626.4757228]]","[['50000002', 0, 1678853609.8258703], ['40000001', 101, 1678853626.2597244]]"
1678853626.7477236,1678853609.7978704,0,81292,8037.727992754499,"[['40000001', 0, 1678853626.7057233], ['50000002', 101, 1678853626.7477236]]","[['50000002', 0, 1678853609.8548243], ['40000001', 101, 1678853626.3747237]]"
1678853642.391027,1678853609.874874,0,83490,8539.287031712905,"[['40000001', 0, 1678853642.2730267], ['50000002', 101, 1678853642.391027]]","[['50000002', 0, 1678853609.94782], ['40000001', 101, 1678853634.0291348]]"
1678853644.7463257,1678853609.9218202,0,84979,8916.493297030633,"[['40000001', 0, 1678853644.4533262], ['50000002', 101, 1678853644.7463257]]","[['50000002', 0, 1678853609.982867], ['40000001', 101, 1678853643.297122]]"
1678853648.161022,1678853609.9618206,0,86828,9445.338588178915,"[['40000001', 0, 1678853647.8980212], ['50000002', 101, 1678853648.161022]]","[['50000002', 0, 1678853610.0438673], ['40000001', 101, 1678853647.603616]]"
1678853653.5485399,1678853609.5655231,0,88252,9462.921953573477,"[['30000001', 0, 1678853609.8868692], ['40000001', 100, 1678853653.1714635], ['50000002', 101, 1678853653.5485399]]","[['50000002', 0, 1678853609.5785158], ['40000001', 101, 1678853609.8188698], ['30000001', 100, 1678853609.8688726]]"
1678853660.0999844,1678853610.0908844,0,90100,9987.472092730659,"[['40000001', 0, 1678853659.5779781], ['50000002', 101, 1678853660.0999844]]","[['50000002', 0, 1678853610.1678205], ['40000001', 101, 1678853657.499899]]"
1678853662.7931764,1678853610.1278226,0,91605,10096.023507989823,"[['40000001', 0, 1678853662.656176], ['50000002', 101, 1678853662.7931764]]","[['50000002', 0, 1678853610.1928253], ['40000001', 101, 1678853658.7629786]]"
1678853675.20581,1678853610.2568212,0,93453,10724.723660198491,"[['40000001', 0, 1678853674.827258], ['50000002', 101, 1678853675.20581]]","[['50000002', 0, 1678853610.2788277], ['40000001', 101, 1678853672.518926]]"
1678853690.0814886,1678853610.3598213,0,94599,11220.235951262137,"[['40000001', 0, 1678853690.0474844], ['50000002', 101, 1678853690.0814886]]","[['50000002', 0, 1678853610.4248676], ['40000001', 101, 1678853688.8904896]]"
1678853705.2484858,1678853609.5955153,0,98519,12518.660113026586,"[['30000001', 0, 1678853610.6809459], ['40000001', 100, 1678853705.0306044], ['50000002', 101, 1678853705.2484858]]","[['50000002', 0, 1678853609.6395671], ['40000001', 101, 1678853610.4958675], ['30000001', 100, 1678853610.6578999]]"
1678853711.164286,1678853610.7079532,0,100374,13042.548767738557,"[['40000001', 0, 1678853709.801182], ['50000002', 101, 1678853711.164286]]","[['50000002', 0, 1678853610.7319448], ['40000001', 101, 1678853704.3046038]]"
1678853716.6798906,1678853610.8378992,0,101862,13335.596073894934,"[['40000001', 0, 1678853716.4748924], ['50000002', 101, 1678853716.6788914]]","[['50000002', 0, 1678853610.8639483], ['40000001', 101, 1678853711.714286]]"
1678853735.5806417,1678853610.9139764,0,105157,14312.647055324518,"[['40000001', 0, 1678853735.1736443], ['50000002', 101, 1678853735.5806417]]","[['50000002', 0, 1678853610.965946], ['40000001', 101, 1678853731.991363]]"
1678853750.0158098,1678853611.0931325,0,107372,14977.55978066688,"[['40000001', 0, 1678853749.7438123], ['50000002', 101, 1678853750.0158098]]","[['50000002', 0, 1678853611.1311846], ['40000001', 101, 1678853748.9371781]]"
1678853770.8117557,1678853611.18518,0,109222,15582.584470561766,"[['40000001', 0, 1678853770.7717566], ['50000002', 101, 1678853770.8117557]]","[['50000002', 0, 1678853611.2251306], ['40000001', 101, 1678853770.6197555]]"
1678853771.5657563,1678853611.2421792,0,110364,15752.126288257974,"[['40000001', 0, 1678853771.3007562], ['50000002', 101, 1678853771.5657563]]","[['50000002', 0, 1678853611.2861803], ['40000001', 101, 1678853770.886756]]"
1678853773.9943514,1678853611.3311784,0,111865,16369.426352030177,"[['40000001', 0, 1678853773.6753511], ['50000002', 101, 1678853773.9943514]]","[['50000002', 0, 1678853611.3411846], ['40000001', 101, 1678853771.0678046]]"
1678853796.8216338,1678853626.172724,0,114073,16724.700897536713,"[['40000001', 0, 1678853796.585633], ['50000002', 101, 1678853796.8206336]]","[['50000002', 0, 1678853626.203723], ['40000001', 101, 1678853795.7985563]]"
1678853798.5857341,1678853626.2247226,0,115209,17142.354328706424,"[['40000001', 0, 1678853798.269733], ['50000002', 101, 1678853798.5857341]]","[['50000002', 0, 1678853626.2357237], ['40000001', 101, 1678853797.023633]]"
