record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853609.8258703,1678853609.643577,0,11046,697.6772915675128,"[['40000002', 0, 1678853609.7678206], ['50000008', 144, 1678853609.8258703]]","[['50000008', 0, 1678853609.672868], ['40000002', 144, 1678853609.7468207]]"
1678853610.10087,1678853609.7078786,0,24901,1517.052404502316,"[['40000002', 0, 1678853609.9898696], ['50000008', 144, 1678853610.10087]]","[['50000008', 0, 1678853609.7348213], ['40000002', 144, 1678853609.9058678]]"
1678853610.688946,1678853609.7628214,0,48943,3244.8068214905097,"[['40000002', 0, 1678853610.6319454], ['50000008', 144, 1678853610.688946]]","[['50000008', 0, 1678853609.7778213], ['40000002', 144, 1678853610.1388214]]"
1678853611.2511795,1678853609.8118784,0,69737,4205.163463142298,"[['40000002', 0, 1678853611.2001805], ['50000008', 144, 1678853611.2511795]]","[['50000008', 0, 1678853609.8308673], ['40000002', 144, 1678853610.4298232]]"
1678853626.7137222,1678853609.9168694,0,96992,5678.357639164201,"[['40000002', 0, 1678853626.6937244], ['50000008', 144, 1678853626.7137222]]","[['50000008', 0, 1678853609.948821], ['40000002', 144, 1678853626.4417233]]"
1678853630.5111423,1678853609.9648204,0,108090,6512.845299407523,"[['40000002', 0, 1678853629.8530416], ['50000008', 144, 1678853630.5111423]]","[['50000008', 0, 1678853610.0138688], ['40000002', 144, 1678853626.7117245]]"
1678853646.2195153,1678853610.072871,0,121555,7401.741430898454,"[['40000002', 0, 1678853646.1115167], ['50000008', 144, 1678853646.2195153]]","[['50000008', 0, 1678853610.121868], ['40000002', 144, 1678853643.4522288]]"
1678853657.333833,1678853610.1968205,0,125778,7964.655519530555,"[['40000002', 0, 1678853657.2738333], ['50000008', 144, 1678853657.333833]]","[['50000008', 0, 1678853610.2358682], ['40000002', 144, 1678853656.2067375]]"
1678853659.6739788,1678853610.2598214,0,127273,8666.746852625141,"[['40000002', 0, 1678853659.218979], ['50000008', 144, 1678853659.6739788]]","[['50000008', 0, 1678853610.2828696], ['40000002', 144, 1678853657.4598994]]"
1678853672.471925,1678853610.368821,0,129135,8741.06777653939,"[['40000002', 0, 1678853672.4139254], ['50000008', 144, 1678853672.471925]]","[['50000008', 0, 1678853610.4328692], ['40000002', 144, 1678853672.3248467]]"
1678853685.0789714,1678853610.4718719,0,130632,9092.621490549547,"[['40000002', 0, 1678853684.7593565], ['50000008', 144, 1678853685.0779715]]","[['50000008', 0, 1678853610.5419443], ['40000002', 144, 1678853682.7795887]]"
1678853706.403586,1678853610.8659465,0,132833,9846.467866244322,"[['40000002', 0, 1678853705.965584], ['50000008', 144, 1678853706.4025843]]","[['50000008', 0, 1678853610.8959439], ['40000002', 144, 1678853702.9645054]]"
1678853722.541383,1678853610.9749458,0,135045,10763.422539742642,"[['40000002', 0, 1678853722.1823826], ['50000008', 144, 1678853722.541383]]","[['50000008', 0, 1678853611.0511813], ['40000002', 144, 1678853716.6418915]]"
1678853771.102804,1678853626.1887236,0,138324,11536.047854556788,"[['40000002', 0, 1678853771.0587542], ['50000008', 144, 1678853771.102804]]","[['50000008', 0, 1678853626.2357237], ['40000002', 144, 1678853764.7475579]]"
1678853783.0814812,1678853611.4682305,0,141256,12208.177975928544,"[['40000001', 0, 1678853782.6943808], ['50000008', 192, 1678853783.0814812]]","[['50000008', 0, 1678853611.5921838], ['40000001', 192, 1678853779.3951867]]"
1678853819.2441971,1678853643.1241248,0,144203,12736.440155733793,"[['40000002', 0, 1678853818.950602], ['50000008', 144, 1678853819.2441971]]","[['50000008', 0, 1678853643.1531236], ['40000002', 144, 1678853817.5025005]]"
1678853843.9126863,1678853647.5336168,0,147160,13710.093481429067,"[['40000002', 0, 1678853843.7576873], ['50000008', 144, 1678853843.9126863]]","[['50000008', 0, 1678853647.5886214], ['40000002', 144, 1678853843.2565916]]"
1678853858.0861588,1678853609.8588846,0,148836,13876.252553335446,"[['20000002', 0, 1678853647.6336179], ['30000002', 126, 1678853706.183586], ['40000002', 122, 1678853857.8701594], ['50000008', 144, 1678853858.0861588]]","[['50000008', 0, 1678853609.8848233], ['40000002', 144, 1678853613.497972], ['30000002', 122, 1678853643.2001243], ['20000002', 126, 1678853647.617617]]"
1678853863.031958,1678853643.1851223,0,149990,13909.504258074638,"[['40000001', 0, 1678853862.9059572], ['50000008', 192, 1678853863.031958]]","[['50000008', 0, 1678853643.2091234], ['40000001', 192, 1678853860.3307784]]"
1678853866.198764,1678853643.309123,0,151120,14336.006817885765,"[['40000001', 0, 1678853866.1027641], ['50000008', 192, 1678853866.198764]]","[['50000008', 0, 1678853643.335124], ['40000001', 192, 1678853862.782958]]"
1678853871.6953938,1678853610.527871,0,152532,14473.430166279424,"[['30000002', 0, 1678853770.5767558], ['40000002', 122, 1678853871.6233933], ['50000008', 144, 1678853871.6953938]]","[['50000008', 0, 1678853610.590945], ['40000002', 144, 1678853690.2287648], ['30000002', 122, 1678853761.4203656]]"
1678853975.2932124,1678853610.5839446,0,154216,15017.807218796377,"[['20000001', 0, 1678853776.5097404], ['30000001', 102, 1678853810.4678013], ['40000001', 100, 1678853974.698258], ['50000008', 192, 1678853975.2932124]]","[['50000008', 0, 1678853610.6469517], ['40000002', 144, 1678853695.8365343], ['30000002', 122, 1678853774.7025478], ['20000001', 153, 1678853775.8756435]]"
1678853977.4973376,1678853626.2847242,0,155628,15510.992658795116,"[['30000001', 0, 1678853843.8016834], ['40000001', 100, 1678853977.3883338], ['50000008', 192, 1678853977.4973376]]","[['50000008', 0, 1678853626.297724], ['40000001', 192, 1678853800.6270928], ['30000001', 100, 1678853842.8265965]]"
1678854000.2399857,1678853610.4728727,0,157312,16058.056674523395,"[['20000001', 0, 1678853740.3557618], ['30000001', 102, 1678853868.752801], ['40000001', 100, 1678853999.9549866], ['50000008', 192, 1678854000.2399857]]","[['50000019', 0, 1678853610.5168774], ['40000003', 100, 1678853662.8728585], ['30000002', 118, 1678853736.6850166], ['20000001', 153, 1678853739.8837612]]"
