record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678796196.3335528,1678796195.629434,0,13522,1111.8712016364148,"[['40000005', 0, 1678796196.2597618], ['50000028', 103, 1678796196.3335528]]","[['50000028', 0, 1678796195.644414], ['40000005', 103, 1678796195.9087634]]"
1678796199.7024462,1678796195.6935332,0,15379,1434.7736416779553,"[['40000005', 0, 1678796199.0931396], ['50000028', 103, 1678796199.7024462]]","[['50000028', 0, 1678796195.7734547], ['40000005', 103, 1678796196.5327969]]"
1678796207.0485544,1678796195.755154,0,16511,1630.4612976131975,"[['40000005', 0, 1678796206.508033], ['50000028', 103, 1678796207.0485544]]","[['50000028', 0, 1678796195.8315704], ['40000005', 103, 1678796199.092142]]"
1678796210.132292,1678796195.8138125,0,18369,1931.942455522339,"[['40000005', 0, 1678796209.7843995], ['50000028', 103, 1678796210.132292]]","[['50000028', 0, 1678796195.9087634], ['40000005', 103, 1678796204.3964741]]"
1678796210.4143207,1678796195.8777924,0,19519,1933.8095608629642,"[['40000005', 0, 1678796210.0355015], ['50000028', 103, 1678796210.4143207]]","[['50000028', 0, 1678796195.95657], ['40000005', 103, 1678796205.6239347]]"
1678796217.4950492,1678796195.479065,0,21461,2853.856584158402,"[['10000001', 0, 1678796216.4934666], ['20000003', 100, 1678796216.652986], ['30000004', 100, 1678796217.0061278], ['40000005', 187, 1678796217.4616332], ['50000028', 103, 1678796217.4950492]]","[['50000014', 0, 1678796195.4950244], ['40000002', 117, 1678796197.9533486], ['30000002', 122, 1678796212.4405925], ['20000002', 126, 1678796216.0137968], ['10000001', 100, 1678796216.244921]]"
