record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853609.7348213,1678853609.5315151,0,7160,1054.989558419728,"[['40000001', 0, 1678853609.6405187], ['50000001', 109, 1678853609.7348213]]","[['50000001', 0, 1678853609.5335176], ['40000001', 109, 1678853609.625563]]"
1678853611.1411834,1678853609.6265635,0,42101,4502.597141938839,"[['40000001', 0, 1678853611.0791795], ['50000001', 109, 1678853611.1411834]]","[['50000001', 0, 1678853609.702869], ['40000001', 109, 1678853610.2388682]]"
1678853612.1401827,1678853609.67187,0,50766,5046.743183750766,"[['40000001', 0, 1678853611.8741822], ['50000001', 109, 1678853612.1401827]]","[['50000001', 0, 1678853609.737821], ['40000001', 109, 1678853610.6609466]]"
1678853643.234123,1678853609.8758693,0,71851,6674.435381927852,"[['40000001', 0, 1678853643.181126], ['50000001', 109, 1678853643.234123]]","[['50000001', 0, 1678853609.9628215], ['40000001', 109, 1678853642.3350267]]"
1678853647.644616,1678853609.9318213,0,76923,7553.414173216411,"[['40000001', 0, 1678853647.544616], ['50000001', 109, 1678853647.644616]]","[['50000001', 0, 1678853610.0278685], ['40000001', 109, 1678853644.5743263]]"
1678853649.5811653,1678853609.9778204,0,78430,8018.304001934295,"[['40000001', 0, 1678853649.3921688], ['50000001', 109, 1678853649.5811653]]","[['50000001', 0, 1678853610.0678244], ['40000001', 109, 1678853647.8016157]]"
1678853656.519833,1678853609.5805156,0,79846,8210.765720317308,"[['30000001', 0, 1678853610.1178677], ['40000001', 100, 1678853656.1467364], ['50000001', 109, 1678853656.519833]]","[['50000001', 0, 1678853609.6285627], ['40000001', 109, 1678853609.9338226], ['30000001', 100, 1678853610.0978222]]"
1678853657.3328347,1678853610.0268676,0,80992,8357.837471878815,"[['40000001', 0, 1678853657.2418332], ['50000001', 109, 1678853657.3328347]]","[['50000001', 0, 1678853610.1298783], ['40000001', 109, 1678853656.5208337]]"
1678853679.373766,1678853610.3208673,0,83549,9215.220195165046,"[['40000001', 0, 1678853679.0326707], ['50000001', 109, 1678853679.373766]]","[['50000001', 0, 1678853610.3398213], ['40000001', 109, 1678853677.2039642]]"
1678853690.277764,1678853610.4038694,0,85044,9535.998254568216,"[['40000001', 0, 1678853690.235766], ['50000001', 109, 1678853690.277764]]","[['50000001', 0, 1678853610.4308674], ['40000001', 109, 1678853690.113764]]"
1678853736.9771767,1678853610.926945,0,90461,11106.146038225317,"[['40000001', 0, 1678853736.691968], ['50000001', 109, 1678853736.9771767]]","[['50000001', 0, 1678853610.971945], ['40000001', 109, 1678853733.5374603]]"
1678853802.0201929,1678853626.278723,0,94841,12476.58213931283,"[['40000001', 0, 1678853801.8430934], ['50000001', 109, 1678853802.0201929]]","[['50000001', 0, 1678853626.3077238], ['40000001', 109, 1678853798.8637345]]"
1678853809.5627005,1678853626.3967233,0,96691,12722.58095256404,"[['40000001', 0, 1678853809.3997004], ['50000001', 109, 1678853809.5627005]]","[['50000001', 0, 1678853626.399723], ['40000001', 109, 1678853804.922652]]"
1678853835.159088,1678853626.7357228,0,99257,13618.65511263901,"[['40000001', 0, 1678853835.0060847], ['50000001', 109, 1678853835.159088]]","[['50000001', 0, 1678853626.7897234], ['40000001', 109, 1678853834.625089]]"
1678853860.5638587,1678853609.7658207,0,102098,14466.356789885878,"[['30000001', 0, 1678853643.1831226], ['40000001', 100, 1678853859.627779], ['50000001', 109, 1678853860.5638587]]","[['50000001', 0, 1678853609.8628736], ['40000001', 109, 1678853627.1237204], ['30000001', 100, 1678853642.9291232]]"
1678853861.33286,1678853609.718821,0,103510,14998.603181077644,"[['30000001', 0, 1678853626.8637235], ['40000001', 100, 1678853860.5628593], ['50000001', 109, 1678853861.33286]]","[['50000001', 0, 1678853609.7948678], ['40000001', 109, 1678853614.9966772], ['30000001', 100, 1678853626.5047238]]"
1678853863.6880527,1678853643.1851223,0,104660,15047.536513191899,"[['40000001', 0, 1678853863.3390543], ['50000001', 109, 1678853863.6880527]]","[['50000001', 0, 1678853643.2501237], ['40000001', 109, 1678853862.1219587]]"
1678853881.541604,1678853610.0848694,0,106074,15588.21388024063,"[['30000001', 0, 1678853672.499928], ['40000001', 100, 1678853881.4806018], ['50000001', 109, 1678853881.541604]]","[['50000001', 0, 1678853610.1678205], ['40000001', 109, 1678853658.5138988], ['30000001', 100, 1678853672.3668678]]"
1678853882.102602,1678853610.2598214,0,107486,15852.090879048039,"[['30000001', 0, 1678853680.3713932], ['40000001', 100, 1678853881.9536018], ['50000001', 109, 1678853882.102602]]","[['50000001', 0, 1678853610.269821], ['40000001', 109, 1678853672.9969254], ['30000001', 100, 1678853679.0606713]]"
1678853902.0049307,1678853610.4738722,0,108890,16045.76479709232,"[['30000001', 0, 1678853704.2266042], ['40000001', 100, 1678853901.2257502], ['50000001', 109, 1678853902.0049307]]","[['50000001', 0, 1678853610.526872], ['40000001', 109, 1678853694.9190357], ['30000001', 100, 1678853703.5965052]]"
1678853903.1790414,1678853609.8248687,0,110558,16137.867388404564,"[['20000001', 0, 1678853647.6436162], ['30000001', 102, 1678853658.923979], ['40000001', 100, 1678853902.5350397], ['50000001', 109, 1678853903.178041]]","[['50000001', 0, 1678853609.922821], ['40000001', 109, 1678853632.309324], ['30000001', 100, 1678853644.775326], ['20000001', 102, 1678853647.612617]]"
1678853928.3336382,1678853610.185823,0,112226,16723.06865180016,"[['20000001', 0, 1678853685.7419696], ['30000001', 102, 1678853701.5411084], ['40000001', 100, 1678853927.619642], ['50000001', 109, 1678853928.3336382]]","[['50000001', 0, 1678853610.225821], ['40000001', 109, 1678853664.9970455], ['30000001', 100, 1678853676.3938138], ['20000001', 102, 1678853683.843874]]"
1678853929.6861877,1678853610.6349442,0,113634,17354.062296114964,"[['30000001', 0, 1678853740.2747622], ['40000001', 100, 1678853929.6561775], ['50000001', 109, 1678853929.6861877]]","[['50000001', 0, 1678853610.7019446], ['40000001', 109, 1678853707.843877], ['30000001', 100, 1678853739.4267614]]"
1678853938.7340214,1678853610.7619452,0,115046,17819.012696753736,"[['30000001', 0, 1678853756.480298], ['40000001', 100, 1678853938.472034], ['50000001', 109, 1678853938.7340214]]","[['50000001', 0, 1678853610.7979445], ['40000001', 109, 1678853711.8692844], ['30000001', 100, 1678853755.9172988]]"
