record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853610.5128703,1678853609.6405187,0,33715,1813.7419077342784,"[['40000001', 0, 1678853610.4638724], ['50000007', 161, 1678853610.5128703]]","[['50000007', 0, 1678853609.6425648], ['40000001', 161, 1678853609.9608207]]"
1678853614.046583,1678853609.7068772,0,72859,4187.476005520736,"[['40000001', 0, 1678853613.798579], ['50000007', 161, 1678853614.046583]]","[['50000007', 0, 1678853609.7518673], ['40000001', 161, 1678853611.0811787]]"
1678853626.3647227,1678853609.8918676,0,81217,4575.7331153547475,"[['40000002', 0, 1678853626.294723], ['50000007', 171, 1678853626.3647227]]","[['50000007', 0, 1678853609.949821], ['40000002', 171, 1678853626.2517235]]"
1678853629.2699218,1678853609.8248687,0,105284,5498.018446498388,"[['40000001', 0, 1678853628.5358207], ['50000007', 161, 1678853629.2699218]]","[['50000007', 0, 1678853609.8788676], ['40000001', 161, 1678853626.5977228]]"
1678853671.4167476,1678853610.1988215,0,120429,6807.808247424275,"[['40000001', 0, 1678853671.2947469], ['50000007', 161, 1678853671.4167476]]","[['50000007', 0, 1678853610.2378676], ['40000001', 161, 1678853669.153402]]"
1678853733.5384572,1678853610.8739467,0,126225,8148.621568726493,"[['40000001', 0, 1678853733.1434608], ['50000007', 161, 1678853733.5374603]]","[['50000007', 0, 1678853610.931947], ['40000001', 161, 1678853730.0802677]]"
1678853743.4510689,1678853610.9969473,0,128078,8795.634840781973,"[['40000001', 0, 1678853742.0429652], ['50000007', 161, 1678853743.4510689]]","[['50000007', 0, 1678853611.0491786], ['40000001', 161, 1678853736.2756422]]"
1678853764.7795584,1678853611.537232,0,130275,9248.237795569466,"[['40000002', 0, 1678853764.280558], ['50000007', 171, 1678853764.7795584]]","[['50000007', 0, 1678853613.2329738], ['40000002', 171, 1678853760.530362]]"
1678853770.7157555,1678853611.2101796,0,131425,9533.634036138554,"[['40000001', 0, 1678853770.6217556], ['50000007', 161, 1678853770.7157555]]","[['50000007', 0, 1678853611.2221313], ['40000001', 161, 1678853770.5407562]]"
1678853800.6280935,1678853626.1887236,0,134769,10213.065438676038,"[['40000001', 0, 1678853800.0356963], ['50000007', 161, 1678853800.6280935]]","[['50000007', 0, 1678853626.264724], ['40000001', 161, 1678853798.1767335]]"
1678853807.0068922,1678853626.3467226,0,136620,10754.694836730074,"[['40000001', 0, 1678853806.822282], ['50000007', 161, 1678853807.0068922]]","[['50000007', 0, 1678853626.371724], ['40000001', 161, 1678853802.1041932]]"
1678853810.9719245,1678853626.4007244,0,138480,11363.776750872259,"[['40000001', 0, 1678853810.6278014], ['50000007', 161, 1678853810.9719245]]","[['50000007', 0, 1678853626.4607234], ['40000001', 161, 1678853806.9738908]]"
1678853820.311873,1678853626.590724,0,139968,11981.113979617978,"[['40000001', 0, 1678853819.8353019], ['50000007', 161, 1678853820.311873]]","[['50000007', 0, 1678853626.6407235], ['40000001', 161, 1678853811.351925]]"
1678853839.9272034,1678853626.8087234,0,142563,12558.832223772397,"[['40000001', 0, 1678853839.5955882], ['50000007', 161, 1678853839.9272034]]","[['50000007', 0, 1678853626.8787234], ['40000001', 161, 1678853837.3642893]]"
1678853859.8767788,1678853609.9058678,0,144947,13116.470096001318,"[['20000001', 0, 1678853652.6754634], ['30000002', 153, 1678853711.382286], ['40000002', 122, 1678853859.1717782], ['50000007', 171, 1678853859.8767788]]","[['50000006', 0, 1678853609.94782], ['40000001', 136, 1678853634.1547248], ['30000001', 100, 1678853645.7035153], ['20000001', 102, 1678853648.413017]]"
1678853866.5097656,1678853643.3031235,0,146089,13643.026898246902,"[['40000001', 0, 1678853866.2747653], ['50000007', 161, 1678853866.5097656]]","[['50000007', 0, 1678853643.346124], ['40000001', 161, 1678853863.1249578]]"
1678853870.576298,1678853609.9978704,0,147757,14221.05940010953,"[['20000001', 0, 1678853672.271846], ['30000002', 153, 1678853755.946299], ['40000002', 122, 1678853870.450298], ['50000007', 171, 1678853870.575298]]","[['50000002', 0, 1678853610.0748672], ['40000001', 101, 1678853649.5491652], ['30000001', 100, 1678853664.139946], ['20000001', 102, 1678853671.325747]]"
1678853880.5605013,1678853609.9468205,0,149169,14729.761367641193,"[['30000001', 0, 1678853658.0328996], ['40000001', 100, 1678853880.2104003], ['50000007', 161, 1678853880.5605013]]","[['50000007', 0, 1678853610.0078692], ['40000001', 161, 1678853645.7015169], ['30000001', 100, 1678853657.455898]]"
1678853880.8255012,1678853610.0068245,0,150579,14880.356012240398,"[['30000001', 0, 1678853663.9499466], ['40000001', 100, 1678853880.716502], ['50000007', 161, 1678853880.8255012]]","[['50000007', 0, 1678853610.0678244], ['40000001', 161, 1678853649.088127], ['30000001', 100, 1678853661.0900297]]"
1678853881.6776028,1678853610.1368203,0,151987,15112.50333238264,"[['30000001', 0, 1678853673.8910227], ['40000001', 100, 1678853881.6176026], ['50000007', 161, 1678853881.6776028]]","[['50000007', 0, 1678853610.1698198], ['40000001', 161, 1678853659.6729784], ['30000001', 100, 1678853672.486925]]"
1678853882.913699,1678853610.2598214,0,153399,15717.644010861994,"[['30000001', 0, 1678853692.5858457], ['40000001', 100, 1678853882.6686962], ['50000007', 161, 1678853882.913699]]","[['50000007', 0, 1678853610.296869], ['40000001', 161, 1678853676.3198154], ['30000001', 100, 1678853690.3437643]]"
1678853902.600043,1678853610.4688678,0,154819,15724.337761771541,"[['30000001', 0, 1678853704.4766052], ['40000001', 100, 1678853902.1179304], ['50000007', 161, 1678853902.600043]]","[['50000007', 0, 1678853610.5258746], ['40000001', 161, 1678853694.9190357], ['30000001', 100, 1678853704.0686007]]"
1678853906.0483232,1678853610.0718684,0,156497,15792.00159109347,"[['20000001', 0, 1678853677.204965], ['30000001', 102, 1678853700.319009], ['40000001', 100, 1678853905.1862438], ['50000007', 161, 1678853906.0483232]]","[['50000007', 0, 1678853610.130869], ['40000001', 161, 1678853656.410833], ['30000001', 100, 1678853670.9525213], ['20000001', 102, 1678853674.4992542]]"
