record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853614.3576775,1678853609.7328207,0,68033,4102.441906935334,"[['40000001', 0, 1678853614.321673], ['50000005', 117, 1678853614.3576775]]","[['50000005', 0, 1678853609.7818208], ['40000001', 117, 1678853611.3512452]]"
1678853626.2627237,1678853609.7768202,0,71203,4691.055838435253,"[['40000001', 0, 1678853626.1987236], ['50000005', 117, 1678853626.2627237]]","[['50000005', 0, 1678853609.8308673], ['40000001', 117, 1678853622.350292]]"
1678853634.622724,1678853609.8698225,0,95975,6431.735932254965,"[['40000001', 0, 1678853633.9341338], ['50000005', 117, 1678853634.622724]]","[['50000005', 0, 1678853609.9308217], ['40000001', 117, 1678853627.78382]]"
1678853643.390229,1678853609.9208214,0,99526,7207.0662770691615,"[['40000001', 0, 1678853643.3541234], ['50000005', 117, 1678853643.3892279]]","[['50000005', 0, 1678853609.969821], ['40000001', 117, 1678853643.197124]]"
1678853646.3765166,1678853609.969821,0,100660,7614.37922452877,"[['40000001', 0, 1678853646.1885169], ['50000005', 117, 1678853646.3765166]]","[['50000005', 0, 1678853610.0148678], ['40000001', 117, 1678853643.482229]]"
1678853657.4768982,1678853610.086868,0,102512,8026.878870528009,"[['40000001', 0, 1678853657.4238982], ['50000005', 117, 1678853657.4768982]]","[['50000005', 0, 1678853610.1388214], ['40000001', 117, 1678853657.3208327]]"
1678853669.2984018,1678853610.1988215,0,104362,8552.58184985782,"[['40000001', 0, 1678853669.0774024], ['50000005', 117, 1678853669.2984018]]","[['50000005', 0, 1678853610.2358682], ['40000001', 117, 1678853664.952045]]"
1678853673.2779927,1678853610.2598214,0,105860,9171.13814208887,"[['40000001', 0, 1678853672.7609246], ['50000005', 117, 1678853673.2779927]]","[['50000005', 0, 1678853610.2718203], ['40000001', 117, 1678853672.4259257]]"
1678853681.8554878,1678853609.5965648,0,107629,9487.0087318093,"[['30000001', 0, 1678853610.411872], ['40000001', 100, 1678853681.0854888], ['50000005', 117, 1678853681.8554878]]","[['50000005', 0, 1678853609.6445656], ['40000001', 117, 1678853610.2488213], ['30000001', 100, 1678853610.3308756]]"
1678853684.9869704,1678853610.3698206,0,108775,9623.432500771836,"[['40000001', 0, 1678853684.7693572], ['50000005', 117, 1678853684.9869704]]","[['50000005', 0, 1678853610.4168687], ['40000001', 117, 1678853682.1415875]]"
1678853757.7232578,1678853609.643577,0,115548,11028.41763586686,"[['30000001', 0, 1678853610.928946], ['40000001', 100, 1678853757.0145814], ['50000005', 117, 1678853757.7232578]]","[['50000005', 0, 1678853609.6858249], ['40000001', 117, 1678853610.8528986], ['30000001', 100, 1678853610.9179468]]"
1678853780.1782854,1678853611.4831848,0,117771,11470.113258843005,"[['40000001', 0, 1678853779.9261875], ['50000005', 117, 1678853780.1782854]]","[['50000005', 0, 1678853611.5272346], ['40000001', 117, 1678853779.2161868]]"
1678853798.7707324,1678853609.68487,0,119881,12092.368219042746,"[['30000001', 0, 1678853626.253724], ['40000001', 100, 1678853798.5857341], ['50000005', 117, 1678853798.7707324]]","[['50000005', 0, 1678853609.736821], ['40000001', 117, 1678853612.2197924], ['30000001', 100, 1678853620.525472]]"
1678853803.7809577,1678853626.278723,0,122098,12209.71791692097,"[['40000001', 0, 1678853803.00924], ['50000005', 117, 1678853803.7809577]]","[['50000005', 0, 1678853626.3357253], ['40000001', 117, 1678853800.3179944]]"
1678853811.5360296,1678853626.4217234,0,123593,12650.191270834326,"[['40000001', 0, 1678853811.2749243], ['50000005', 117, 1678853811.5360296]]","[['50000005', 0, 1678853626.4657226], ['40000001', 117, 1678853807.817991]]"
1678853837.8483868,1678853626.7927237,0,126506,13271.832886779312,"[['40000001', 0, 1678853837.5632887], ['50000005', 117, 1678853837.8473878]]","[['50000005', 0, 1678853626.8497233], ['40000001', 117, 1678853836.030187]]"
1678853882.0016012,1678853610.0288675,0,128184,14106.396926805517,"[['20000001', 0, 1678853672.350847], ['30000001', 102, 1678853677.4339647], ['40000001', 100, 1678853881.889602], ['50000005', 117, 1678853882.0016012]]","[['50000005', 0, 1678853610.092871], ['40000001', 117, 1678853653.2314637], ['30000001', 100, 1678853667.9942405], ['20000001', 102, 1678853672.3418472]]"
1678853891.9107306,1678853609.8238246,0,129588,14773.317679319285,"[['30000001', 0, 1678853643.332123], ['40000001', 100, 1678853891.777732], ['50000005', 117, 1678853891.909731]]","[['50000005', 0, 1678853609.8858676], ['40000001', 117, 1678853628.8479216], ['30000001', 100, 1678853643.233125]]"
1678853910.0200458,1678853610.5759451,0,130994,15246.799821875296,"[['30000001', 0, 1678853714.3006878], ['40000001', 100, 1678853909.630046], ['50000005', 117, 1678853910.0200458]]","[['50000005', 0, 1678853610.6179442], ['40000001', 117, 1678853699.53893], ['30000001', 100, 1678853712.2623823]]"
1678853923.7729778,1678853610.4688678,0,132412,15370.441231114126,"[['30000001', 0, 1678853726.5880365], ['40000001', 100, 1678853923.430978], ['50000005', 117, 1678853923.7729778]]","[['50000005', 0, 1678853610.5078692], ['40000001', 117, 1678853694.9190357], ['30000001', 100, 1678853726.0329351]]"
1678853925.7766452,1678853610.4688678,0,134092,15831.684009088267,"[['20000001', 0, 1678853704.0386014], ['30000001', 102, 1678853729.781315], ['40000001', 100, 1678853925.75364], ['50000005', 117, 1678853925.7766452]]","[['50000005', 0, 1678853610.5078692], ['40000001', 117, 1678853694.9190357], ['30000001', 100, 1678853703.3815055], ['20000001', 102, 1678853703.6975079]]"
1678853929.9911778,1678853610.6569486,0,135496,15936.326314511842,"[['30000001', 0, 1678853742.743965], ['40000001', 100, 1678853929.898178], ['50000005', 117, 1678853929.9901779]]","[['50000005', 0, 1678853610.7229674], ['40000001', 117, 1678853707.843877], ['30000001', 100, 1678853740.349761]]"
1678853931.9022167,1678853610.5759451,0,136912,15940.312243381743,"[['30000001', 0, 1678853749.2808115], ['40000001', 100, 1678853931.2282138], ['50000005', 117, 1678853931.9022167]]","[['50000005', 0, 1678853610.6179442], ['40000001', 117, 1678853699.53893], ['30000001', 100, 1678853748.7951775]]"
1678853941.2866166,1678853610.319868,0,138584,16631.349924258582,"[['20000001', 0, 1678853695.414986], ['30000001', 102, 1678853704.6726043], ['40000001', 100, 1678853941.0696082], ['50000005', 117, 1678853941.2866166]]","[['50000005', 0, 1678853610.3408206], ['40000001', 117, 1678853676.3198154], ['30000001', 100, 1678853693.9329891], ['20000001', 102, 1678853694.965987]]"
1678853943.2316318,1678853610.8049495,0,140004,16775.106697670046,"[['30000001', 0, 1678853770.8927557], ['40000001', 100, 1678853943.2036796], ['50000005', 117, 1678853943.2316318]]","[['50000005', 0, 1678853610.8589468], ['40000001', 117, 1678853716.0458908], ['30000001', 100, 1678853770.8627555]]"
1678853947.865356,1678853610.524875,0,141674,16824.097088144837,"[['20000001', 0, 1678853715.3437886], ['30000001', 102, 1678853761.4194117], ['40000001', 100, 1678853947.5392804], ['50000005', 117, 1678853947.865356]]","[['50000005', 0, 1678853610.565946], ['40000001', 117, 1678853699.53893], ['30000001', 100, 1678853712.528387], ['20000001', 102, 1678853714.8777893]]"
1678853956.2269669,1678853610.9649508,0,143088,17053.058927425176,"[['30000001', 0, 1678853779.174187], ['40000001', 100, 1678853955.8560188], ['50000005', 117, 1678853956.2269669]]","[['50000005', 0, 1678853611.0129504], ['40000001', 117, 1678853741.1648638], ['30000001', 100, 1678853778.2969325]]"
1678853957.6299899,1678853611.27218,0,144504,17069.950732638208,"[['30000001', 0, 1678853790.9165702], ['40000001', 100, 1678853957.5809925], ['50000005', 117, 1678853957.6299899]]","[['50000005', 0, 1678853611.3261805], ['40000001', 117, 1678853773.2338417], ['30000001', 100, 1678853789.3241892]]"
1678853958.0539997,1678853610.524875,0,146170,17242.587282477456,"[['20000001', 0, 1678853750.4619102], ['30000001', 102, 1678853812.020029], ['40000001', 100, 1678853958.007039], ['50000005', 117, 1678853958.0539997]]","[['50000005', 0, 1678853610.565946], ['40000001', 117, 1678853699.53893], ['30000001', 100, 1678853748.3090754], ['20000001', 102, 1678853749.7458117]]"
1678853981.3514938,1678853610.133821,0,147848,17955.692332632112,"[['20000001', 0, 1678853679.1236699], ['30000001', 102, 1678853863.6180577], ['40000001', 100, 1678853981.0654922], ['50000005', 117, 1678853981.3514938]]","[['50000005', 0, 1678853610.1748202], ['40000001', 117, 1678853660.7710304], ['30000001', 100, 1678853674.0920734], ['20000001', 102, 1678853677.2949631]]"
1678853982.2135751,1678853626.3597236,0,149252,18353.50416875282,"[['30000001', 0, 1678853865.5856667], ['40000001', 100, 1678853981.6354487], ['50000005', 117, 1678853982.212527]]","[['50000005', 0, 1678853626.378724], ['40000001', 117, 1678853807.007892], ['30000001', 100, 1678853862.785959]]"
1678853995.217925,1678853611.3641844,0,150672,18411.936204120095,"[['30000001', 0, 1678853832.8322937], ['40000001', 100, 1678853995.1548796], ['50000005', 117, 1678853995.217925]]","[['50000005', 0, 1678853611.3812394], ['40000001', 117, 1678853775.2036397], ['30000001', 100, 1678853826.9045002]]"
1678853995.6639566,1678853626.1787236,0,152080,18960.182919933308,"[['30000001', 0, 1678853842.0194948], ['40000001', 100, 1678853995.6330025], ['50000005', 117, 1678853995.6639566]]","[['50000005', 0, 1678853626.2217228], ['40000001', 117, 1678853796.8346338], ['30000001', 100, 1678853839.627638]]"
