record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853721.3532803,1678853626.1817243,0,141615,11629.64498086377,"[['40000004', 0, 1678853720.033185], ['50000022', 109, 1678853721.3532803]]","[['50000022', 0, 1678853626.2627237], ['40000004', 109, 1678853714.2536883]]"
1678853724.3247273,1678853626.2837236,0,142753,12117.889636813146,"[['40000004', 0, 1678853723.4814794], ['50000022', 109, 1678853724.3247273]]","[['50000022', 0, 1678853626.327723], ['40000004', 109, 1678853717.3609939]]"
1678853726.9240873,1678853626.3697228,0,144257,12244.347896267707,"[['40000004', 0, 1678853726.6850367], ['50000022', 109, 1678853726.9240873]]","[['50000022', 0, 1678853626.397724], ['40000004', 109, 1678853719.7061834]]"
1678853771.8888412,1678853643.1951225,0,149331,13294.522151257263,"[['40000004', 0, 1678853771.5637558], ['50000022', 109, 1678853771.8888412]]","[['50000022', 0, 1678853643.2601237], ['40000004', 109, 1678853770.7077575]]"
1678853792.650767,1678853647.6746163,0,151889,14098.12911832368,"[['40000004', 0, 1678853792.3647668], ['50000022', 109, 1678853792.650767]]","[['50000022', 0, 1678853647.8420389], ['40000004', 109, 1678853791.224669]]"
1678853794.574457,1678853657.2368345,0,153023,14167.807638860255,"[['40000004', 0, 1678853792.8817658], ['50000022', 109, 1678853794.574457]]","[['50000022', 0, 1678853657.257834], ['40000004', 109, 1678853792.148669]]"
1678853796.9566336,1678853609.8128705,0,154792,14275.762195623427,"[['30000002', 0, 1678853630.3981445], ['40000003', 118, 1678853796.7136333], ['50000022', 136, 1678853796.9566336]]","[['50000012', 0, 1678853609.8788676], ['40000002', 100, 1678853613.1458895], ['30000002', 122, 1678853626.851723]]"
1678853798.0917337,1678853668.1812408,0,155926,14556.49641229907,"[['40000004', 0, 1678853797.3316343], ['50000022', 109, 1678853798.0917337]]","[['50000022', 0, 1678853671.000522], ['40000004', 109, 1678853795.7375553]]"
1678853820.974427,1678853610.4708707,0,158327,15469.194219173523,"[['20000002', 0, 1678853666.7221432], ['30000003', 100, 1678853809.5067005], ['40000004', 100, 1678853820.5858738], ['50000022', 109, 1678853820.974427]]","[['50000022', 0, 1678853610.5358748], ['40000004', 109, 1678853637.3864448], ['30000003', 100, 1678853657.5058978], ['20000002', 100, 1678853663.6538568]]"
1678853822.6406229,1678853610.2578201,0,160460,15710.32294930495,"[['30000003', 0, 1678853648.3840168], ['40000003', 140, 1678853822.2855244], ['50000022', 136, 1678853822.639623]]","[['50000032', 0, 1678853610.3018677], ['40000005', 129, 1678853631.1852233], ['30000003', 146, 1678853647.6366148]]"
1678853826.4455023,1678853609.9308217,0,162239,15977.723171474016,"[['30000002', 0, 1678853657.2608335], ['40000003', 118, 1678853826.0844016], ['50000022', 136, 1678853826.4455023]]","[['50000010', 0, 1678853609.9808674], ['40000002', 109, 1678853626.9437234], ['30000002', 122, 1678853655.9976356]]"
1678853835.4850886,1678853657.5058978,0,163738,16191.708353340067,"[['40000003', 0, 1678853835.2440894], ['50000022', 136, 1678853835.4850886]]","[['50000022', 0, 1678853657.5598981], ['40000003', 136, 1678853833.5993717]]"
1678853835.723089,1678853609.9208214,0,165158,16335.874179757013,"[['30000002', 0, 1678853657.8868983], ['40000003', 118, 1678853835.4190872], ['50000022', 136, 1678853835.723089]]","[['50000009', 0, 1678853609.9898696], ['40000002', 123, 1678853628.8479216], ['30000002', 122, 1678853657.3638325]]"
1678853837.1331835,1678853657.5748992,0,166304,16503.74974937272,"[['40000003', 0, 1678853836.4561865], ['50000022', 136, 1678853837.1331835]]","[['50000022', 0, 1678853658.0338986], ['40000003', 136, 1678853834.9680853]]"
1678853839.4085875,1678853610.3588202,0,167716,17096.369127493985,"[['30000003', 0, 1678853670.5765202], ['40000003', 140, 1678853838.6313875], ['50000022', 136, 1678853839.4085875]]","[['50000030', 0, 1678853610.452874], ['40000005', 103, 1678853643.9373257], ['30000003', 146, 1678853667.9632416]]"
1678853840.0933006,1678853610.549962,0,169128,17790.19172524837,"[['30000003', 0, 1678853672.2588475], ['40000003', 140, 1678853839.4435873], ['50000022', 136, 1678853840.0933006]]","[['50000022', 0, 1678853610.5999446], ['40000004', 109, 1678853644.1593263], ['30000003', 100, 1678853670.7155213]]"
1678853843.1185954,1678853610.2948678,0,170530,18295.533854671994,"[['30000003', 0, 1678853649.086126], ['40000003', 140, 1678853842.8825955], ['50000022', 136, 1678853843.1185954]]","[['50000032', 0, 1678853610.3328676], ['40000005', 129, 1678853632.057323], ['30000003', 146, 1678853647.693664]]"
1678853844.1767857,1678853610.0998693,0,171940,18751.110147773776,"[['30000002', 0, 1678853694.034989], ['40000003', 118, 1678853843.9906867], ['50000022', 136, 1678853844.1767857]]","[['50000009', 0, 1678853610.163821], ['40000002', 123, 1678853648.1170208], ['30000002', 122, 1678853690.7227635]]"
1678853846.0931556,1678853610.023869,0,173348,18947.354821860034,"[['30000002', 0, 1678853672.5999262], ['40000003', 118, 1678853845.7961555], ['50000022', 136, 1678853846.0931556]]","[['50000008', 0, 1678853610.058887], ['40000002', 144, 1678853633.5925455], ['30000002', 122, 1678853672.3799274]]"
1678853882.5786977,1678853610.1298783,0,174772,18959.781582931333,"[['30000002', 0, 1678853708.4778762], ['40000003', 118, 1678853882.3546975], ['50000022', 136, 1678853882.5786977]]","[['50000008', 0, 1678853610.1758206], ['40000002', 144, 1678853650.6592681], ['30000002', 122, 1678853703.8676045]]"
1678853883.5116966,1678853610.3708203,0,176188,19337.009014739015,"[['30000003', 0, 1678853662.7311769], ['40000003', 140, 1678853883.3486993], ['50000022', 136, 1678853883.5116966]]","[['50000031', 0, 1678853610.4288697], ['40000005', 113, 1678853643.2711232], ['30000003', 146, 1678853658.7659786]]"
1678853885.6216705,1678853610.2598214,0,177600,19938.305244565236,"[['30000002', 0, 1678853735.6446419], ['40000003', 118, 1678853885.2445722], ['50000022', 136, 1678853885.6216705]]","[['50000010', 0, 1678853610.2978241], ['40000002', 109, 1678853661.9521759], ['30000002', 122, 1678853733.7265644]]"
1678853887.9539254,1678853610.3518207,0,179020,20112.420353397465,"[['30000003', 0, 1678853647.6856663], ['40000003', 140, 1678853887.7347705], ['50000022', 136, 1678853887.9539254]]","[['50000022', 0, 1678853610.4168687], ['40000004', 109, 1678853629.7710416], ['30000003', 100, 1678853647.5726156]]"
1678853889.095958,1678853610.7149446,0,180688,20926.37164362239,"[['20000003', 0, 1678853680.9004896], ['30000003', 176, 1678853744.473168], ['40000003', 140, 1678853888.7468748], ['50000022', 136, 1678853889.095958]]","[['50000030', 0, 1678853610.7569468], ['40000005', 103, 1678853662.1631746], ['30000004', 187, 1678853675.5988154], ['20000003', 100, 1678853679.57777]]"
1678853896.525106,1678853610.8039446,0,182102,21443.338421261084,"[['30000003', 0, 1678853764.436558], ['40000003', 140, 1678853896.0071077], ['50000022', 136, 1678853896.525106]]","[['50000028', 0, 1678853610.8789449], ['40000005', 103, 1678853676.3188148], ['30000003', 146, 1678853761.4213667]]"
1678853898.6184325,1678853610.549962,0,183512,21861.15980557876,"[['30000002', 0, 1678853770.661755], ['40000003', 118, 1678853898.4214342], ['50000022', 136, 1678853898.6184325]]","[['50000012', 0, 1678853610.6149457], ['40000002', 100, 1678853690.9577594], ['30000002', 122, 1678853761.7673655]]"
1678853899.136043,1678853610.9679499,0,184916,21941.762595224776,"[['30000003', 0, 1678853770.8017557], ['40000003', 140, 1678853899.0550456], ['50000022', 136, 1678853899.136043]]","[['50000029', 0, 1678853611.0159488], ['40000005', 100, 1678853694.9459877], ['30000003', 146, 1678853767.39375]]"
1678853899.5656567,1678853610.3018677,0,186586,22320.46769266684,"[['20000001', 0, 1678853694.8379874], ['30000002', 153, 1678853770.995752], ['40000003', 118, 1678853899.488659], ['50000022', 136, 1678853899.5656567]]","[['50000002', 0, 1678853610.3078682], ['40000001', 101, 1678853676.3198154], ['30000001', 100, 1678853692.694846], ['20000001', 102, 1678853694.479986]]"
1678853907.1244223,1678853610.5899441,0,188002,22885.128506197994,"[['30000002', 0, 1678853775.2006388], ['40000003', 118, 1678853906.9984229], ['50000022', 136, 1678853907.1234226]]","[['50000009', 0, 1678853610.6659486], ['40000002', 123, 1678853695.8365343], ['30000002', 122, 1678853771.1127558]]"
1678853916.0059505,1678853610.5889456,0,189418,23114.988189518925,"[['30000002', 0, 1678853770.8177562], ['40000003', 118, 1678853915.7669408], ['50000022', 136, 1678853916.0059505]]","[['50000010', 0, 1678853610.6309464], ['40000002', 109, 1678853692.5228457], ['30000002', 122, 1678853762.7064624]]"
1678853920.0960236,1678853610.3518207,0,191090,23636.055322621505,"[['20000002', 0, 1678853672.5179284], ['30000002', 126, 1678853756.565298], ['40000003', 118, 1678853919.81403], ['50000022', 136, 1678853920.0960236]]","[['50000032', 0, 1678853610.4268699], ['40000005', 129, 1678853643.1341236], ['30000003', 146, 1678853660.8730295], ['20000002', 100, 1678853672.498926]]"
1678853923.2650244,1678853610.319868,0,192492,24120.057669458613,"[['30000003', 0, 1678853656.115736], ['40000003', 140, 1678853922.9460225], ['50000022', 136, 1678853923.2650244]]","[['50000031', 0, 1678853610.3578217], ['40000005', 113, 1678853635.126244], ['30000003', 146, 1678853654.1895397]]"
1678853924.1486187,1678853610.9428995,0,194897,24616.688463953233,"[['30000003', 0, 1678853803.1672416], ['40000003', 140, 1678853923.7729778], ['50000022', 136, 1678853924.1486187]]","[['50000028', 0, 1678853610.9919465], ['40000005', 103, 1678853694.9459877], ['30000003', 146, 1678853801.63909]]"
1678853924.3815706,1678853610.960953,0,195308,24655.287506485423,"[['30000003', 0, 1678853804.3320565], ['40000003', 140, 1678853924.0116203], ['50000022', 136, 1678853924.38057]]","[['50000027', 0, 1678853611.0079455], ['40000005', 113, 1678853694.9459877], ['30000003', 146, 1678853802.1061938]]"
1678853925.0706387,1678853610.9879,0,196708,25217.219685583274,"[['30000003', 0, 1678853805.9752834], ['40000003', 140, 1678853924.6975946], ['50000022', 136, 1678853925.0706387]]","[['50000030', 0, 1678853611.037186], ['40000005', 103, 1678853694.9459877], ['30000003', 146, 1678853802.5141912]]"
1678853929.7321782,1678853610.8149464,0,198114,25452.21907791448,"[['30000003', 0, 1678853799.3213224], ['40000003', 140, 1678853929.669177], ['50000022', 136, 1678853929.7321782]]","[['50000032', 0, 1678853610.845951], ['40000005', 129, 1678853676.3188148], ['30000003', 146, 1678853798.836733]]"
1678853929.9161785,1678853611.27218,0,199526,25465.013314593045,"[['30000003', 0, 1678853801.5930934], ['40000003', 140, 1678853929.8211787], ['50000022', 136, 1678853929.9161785]]","[['50000022', 0, 1678853611.3261805], ['40000004', 109, 1678853703.067505], ['30000003', 100, 1678853799.5333226]]"
1678853929.988178,1678853611.0931325,0,200942,26076.84858062913,"[['30000003', 0, 1678853801.9111917], ['40000003', 140, 1678853929.9461777], ['50000022', 136, 1678853929.988178]]","[['50000032', 0, 1678853611.1431785], ['40000005', 129, 1678853703.4655006], ['30000003', 146, 1678853800.3919945]]"
1678853943.334684,1678853610.727949,0,202620,26267.98604279566,"[['20000003', 0, 1678853677.2949631], ['30000003', 176, 1678853738.7691698], ['40000003', 140, 1678853943.2926807], ['50000022', 136, 1678853943.334684]]","[['50000032', 0, 1678853610.752946], ['40000005', 129, 1678853662.1631746], ['30000004', 187, 1678853673.997076], ['20000003', 100, 1678853674.7642572]]"
1678853944.0332503,1678853611.5121815,0,205210,27292.335604405373,"[['30000003', 0, 1678853811.3489256], ['40000003', 140, 1678853943.959248], ['50000022', 136, 1678853944.0332503]]","[['50000022', 0, 1678853611.5342324], ['40000004', 109, 1678853707.1407802], ['30000003', 100, 1678853808.0319884]]"
1678853944.0912786,1678853610.9379456,0,205716,27439.477812332334,"[['20000003', 0, 1678853701.4321077], ['30000003', 176, 1678853842.4694958], ['40000003', 140, 1678853943.9882543], ['50000022', 136, 1678853944.0912786]]","[['50000035', 0, 1678853610.9789464], ['40000006', 103, 1678853680.5874894], ['30000004', 100, 1678853699.5999334], ['20000003', 100, 1678853700.3340073]]"
1678853944.3902042,1678853611.2421792,0,207126,27992.855834604823,"[['30000003', 0, 1678853818.5586014], ['40000003', 140, 1678853944.289248], ['50000022', 136, 1678853944.3902042]]","[['50000030', 0, 1678853611.292184], ['40000005', 103, 1678853708.2878773], ['30000003', 146, 1678853809.7187016]]"
1678853944.5952556,1678853626.367724,0,208532,28134.403125863675,"[['30000003', 0, 1678853846.656251], ['40000003', 140, 1678853944.4552479], ['50000022', 136, 1678853944.5952556]]","[['50000026', 0, 1678853626.399723], ['40000004', 117, 1678853725.933982], ['30000003', 100, 1678853843.8006835]]"
1678853945.4093301,1678853611.2731802,0,209938,28432.6057190226,"[['30000003', 0, 1678853825.605401], ['40000003', 140, 1678853944.8122482], ['50000022', 136, 1678853945.4093301]]","[['50000029', 0, 1678853611.2991796], ['40000005', 100, 1678853712.119387], ['30000003', 146, 1678853818.371601]]"
1678853951.0354314,1678853609.8918676,0,211612,29106.929834977498,"[['20000002', 0, 1678853657.2968338], ['30000003', 100, 1678853827.6115985], ['40000003', 140, 1678853950.8254652], ['50000022', 136, 1678853951.0354314]]","[['50000013', 0, 1678853609.9528205], ['40000002', 105, 1678853626.558723], ['30000002', 122, 1678853648.1180208], ['20000002', 126, 1678853657.276833]]"
1678853952.0004246,1678853657.303833,0,213016,29546.56783568931,"[['30000003', 0, 1678853950.826431], ['40000004', 100, 1678853951.862425], ['50000022', 109, 1678853952.0004246]]","[['50000022', 0, 1678853657.316834], ['40000004', 109, 1678853793.0207658], ['30000003', 100, 1678853945.7073262]]"
1678853957.4170377,1678853611.4511907,0,214430,30232.873788420125,"[['30000003', 0, 1678853849.4987478], ['40000003', 140, 1678853957.398991], ['50000022', 136, 1678853957.4170377]]","[['50000030', 0, 1678853611.4871814], ['40000005', 103, 1678853729.4522643], ['30000003', 146, 1678853845.6451557]]"
1678853957.5990386,1678853610.9929478,0,216118,30253.122295149748,"[['20000003', 0, 1678853703.7005072], ['30000003', 176, 1678853852.602049], ['40000003', 140, 1678853957.4909947], ['50000022', 136, 1678853957.598038]]","[['50000038', 0, 1678853611.052179], ['40000006', 113, 1678853690.9577594], ['30000004', 100, 1678853702.9855058], ['20000003', 100, 1678853703.4215057]]"
1678853957.7220387,1678853626.4317243,0,217518,30745.9947612923,"[['30000003', 0, 1678853854.4098604], ['40000003', 140, 1678853957.6569908], ['50000022', 136, 1678853957.7220387]]","[['50000026', 0, 1678853626.4557228], ['40000004', 117, 1678853733.2364614], ['30000003', 100, 1678853849.38975]]"
1678853958.2210567,1678853611.2041795,0,218928,30848.730192818875,"[['30000003', 0, 1678853818.027501], ['40000003', 140, 1678853958.1440392], ['50000022', 136, 1678853958.2210567]]","[['50000029', 0, 1678853611.26618], ['40000005', 100, 1678853708.2878773], ['30000003', 146, 1678853809.2307007]]"
1678853958.4020417,1678853611.2041795,0,220334,30998.908906634824,"[['30000003', 0, 1678853862.911958], ['40000003', 140, 1678853958.3379922], ['50000022', 136, 1678853958.4020417]]","[['50000029', 0, 1678853611.26618], ['40000005', 100, 1678853708.2878773], ['30000003', 146, 1678853860.3297787]]"
1678853958.522037,1678853626.5257213,0,221750,31690.035734500125,"[['30000003', 0, 1678853863.9800556], ['40000003', 140, 1678853958.4719903], ['50000022', 136, 1678853958.522037]]","[['50000022', 0, 1678853626.5867224], ['40000004', 109, 1678853739.8037603], ['30000003', 100, 1678853861.6738594]]"
1678853965.6473522,1678853626.562723,0,223160,31972.661305658505,"[['30000003', 0, 1678853866.543766], ['40000003', 140, 1678853965.2373023], ['50000022', 136, 1678853965.6473522]]","[['50000025', 0, 1678853626.6097221], ['40000004', 105, 1678853739.8037603], ['30000003', 100, 1678853862.5069582]]"
1678853975.825212,1678853611.4041855,0,224840,32150.795853382355,"[['20000002', 0, 1678853863.0899587], ['30000003', 100, 1678853975.340212], ['40000004', 100, 1678853975.5772645], ['50000022', 109, 1678853975.825212]]","[['50000022', 0, 1678853611.4701881], ['40000004', 109, 1678853704.6456041], ['30000003', 100, 1678853808.7800925], ['20000002', 100, 1678853862.973957]]"
1678853978.984332,1678853611.2421792,0,226246,32167.36252226091,"[['30000003', 0, 1678853863.096958], ['40000003', 140, 1678853978.9273362], ['50000022', 136, 1678853978.984332]]","[['50000030', 0, 1678853611.292184], ['40000005', 103, 1678853708.2878773], ['30000003', 146, 1678853860.82786]]"
1678853979.3023477,1678853626.4177248,0,227658,32458.32913155915,"[['30000003', 0, 1678853897.3664322], ['40000003', 140, 1678853979.2293482], ['50000022', 136, 1678853979.3023477]]","[['50000028', 0, 1678853626.4747238], ['40000005', 103, 1678853770.8877573], ['30000003', 146, 1678853893.7628303]]"
1678853993.505776,1678853626.5137253,0,229064,33153.736297222305,"[['30000003', 0, 1678853858.09316], ['40000003', 140, 1678853993.199783], ['50000022', 136, 1678853993.505776]]","[['50000026', 0, 1678853626.5377233], ['40000004', 117, 1678853735.9966495], ['30000003', 100, 1678853852.5120492]]"
1678853995.263877,1678853611.421182,0,230750,33321.713611860294,"[['20000003', 0, 1678853763.0244648], ['30000003', 176, 1678853890.1391382], ['40000003', 140, 1678853995.2189243], ['50000022', 136, 1678853995.263877]]","[['50000037', 0, 1678853611.4652321], ['40000006', 103, 1678853723.5875578], ['30000004', 100, 1678853758.7089708], ['20000003', 100, 1678853761.9383645]]"
1678853995.3258765,1678853611.0541794,0,232430,34089.98827626274,"[['20000003', 0, 1678853726.919087], ['30000003', 176, 1678853891.2937312], ['40000003', 140, 1678853995.2468765], ['50000022', 136, 1678853995.3258765]]","[['50000033', 0, 1678853611.1271791], ['40000006', 129, 1678853703.090504], ['30000004', 100, 1678853724.9638321], ['20000003', 100, 1678853726.0279336]]"
1678853995.6790056,1678853626.5137253,0,233838,34643.69243148707,"[['30000003', 0, 1678853899.4246564], ['40000003', 140, 1678853995.6360023], ['50000022', 136, 1678853995.6790056]]","[['50000031', 0, 1678853626.545724], ['40000005', 113, 1678853771.886841], ['30000003', 146, 1678853896.4951065]]"
1678854011.2923067,1678853626.1777241,0,235254,35101.68137009145,"[['30000003', 0, 1678853882.0266018], ['40000003', 140, 1678854011.0093076], ['50000022', 136, 1678854011.2923067]]","[['50000031', 0, 1678853626.2207239], ['40000005', 113, 1678853748.8451774], ['30000003', 146, 1678853880.5625007]]"
1678854011.4943528,1678853626.749721,0,236666,35378.85914938958,"[['30000003', 0, 1678853919.5670226], ['40000003', 140, 1678854011.2993534], ['50000022', 136, 1678854011.4943528]]","[['50000028', 0, 1678853626.7747238], ['40000005', 103, 1678853778.3889375], ['30000003', 146, 1678853916.8078978]]"
1678854011.8183064,1678853643.1661222,0,238072,35690.10261949543,"[['30000003', 0, 1678853943.986252], ['40000003', 140, 1678854011.6803527], ['50000022', 136, 1678854011.8183064]]","[['50000030', 0, 1678853643.1911235], ['40000005', 103, 1678853789.389188], ['30000003', 146, 1678853943.3646789]]"
1678854012.9684353,1678853643.2731225,0,239486,35953.1452331935,"[['30000003', 0, 1678853954.094966], ['40000003', 140, 1678854012.6764293], ['50000022', 136, 1678854012.9684353]]","[['50000031', 0, 1678853643.2991226], ['40000005', 113, 1678853796.065555], ['30000003', 146, 1678853950.5314345]]"
1678854014.1524856,1678853611.5111823,0,241160,36158.324749429405,"[['20000003', 0, 1678853779.4001868], ['30000003', 176, 1678853924.2395694], ['40000003', 140, 1678854014.1354861], ['50000022', 136, 1678854014.1524856]]","[['50000033', 0, 1678853611.6022348], ['40000006', 129, 1678853735.833644], ['30000004', 100, 1678853775.2006388], ['20000003', 100, 1678853779.388187]]"
1678854014.5785801,1678853643.3311238,0,242562,36464.61802733924,"[['30000003', 0, 1678853910.833164], ['40000003', 140, 1678854014.5024858], ['50000022', 136, 1678854014.5785801]]","[['50000028', 0, 1678853643.406228], ['40000004', 161, 1678853776.5087402], ['30000003', 100, 1678853906.340322]]"
1678854014.6385858,1678853643.3451228,0,243974,37059.17182315861,"[['30000003', 0, 1678853957.8529897], ['40000003', 140, 1678854014.58158], ['50000022', 136, 1678854014.6385858]]","[['50000029', 0, 1678853643.3982282], ['40000005', 100, 1678853799.0017343], ['30000003', 146, 1678853957.4470422]]"
1678854014.9011576,1678853638.983637,0,245372,37622.80901801161,"[['30000003', 0, 1678853969.6045911], ['40000003', 140, 1678854014.884158], ['50000022', 136, 1678854014.9001598]]","[['50000025', 0, 1678853643.1661222], ['40000004', 105, 1678853770.803755], ['30000003', 100, 1678853966.717429]]"
1678854015.1981094,1678853610.2638214,0,247050,37917.167519288196,"[['20000002', 0, 1678853779.2301872], ['30000003', 100, 1678853923.0220227], ['40000003', 140, 1678854015.1391094], ['50000022', 136, 1678854015.1981094]]","[['50000011', 0, 1678853610.2878761], ['40000002', 101, 1678853659.358978], ['30000002', 122, 1678853731.991363], ['20000002', 126, 1678853779.2141864]]"
