record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853610.1388214,1678853609.7628214,0,20942,1189.020536377935,"[['40000003', 0, 1678853610.0468724], ['50000016', 123, 1678853610.1388214]]","[['50000016', 0, 1678853609.8108678], ['40000003', 123, 1678853609.9718206]]"
1678853611.0189455,1678853609.85987,0,63064,3566.7361402156025,"[['40000003', 0, 1678853610.9619486], ['50000016', 123, 1678853611.0189455]]","[['50000016', 0, 1678853609.904868], ['40000003', 123, 1678853610.3268714]]"
1678853612.3747919,1678853609.898869,0,79897,4373.06505201663,"[['40000003', 0, 1678853612.2787921], ['50000016', 123, 1678853612.3747919]]","[['50000016', 0, 1678853609.9598207], ['40000003', 123, 1678853610.7659466]]"
1678853628.111816,1678853610.0428815,0,111329,6140.5321922777475,"[['40000003', 0, 1678853627.6278205], ['50000016', 123, 1678853628.111816]]","[['50000016', 0, 1678853610.0908844], ['40000003', 123, 1678853626.5637238]]"
1678853647.0316164,1678853610.1968205,0,118888,6997.563254185159,"[['40000003', 0, 1678853646.6256156], ['50000016', 123, 1678853647.0316164]]","[['50000016', 0, 1678853610.2348695], ['40000003', 123, 1678853643.624228]]"
1678853671.901748,1678853610.5178676,0,121443,7741.569719201243,"[['40000003', 0, 1678853671.653747], ['50000016', 123, 1678853671.901748]]","[['50000016', 0, 1678853610.5579462], ['40000003', 123, 1678853669.718521]]"
1678853673.8710716,1678853610.5759451,0,123301,8341.34330847957,"[['40000003', 0, 1678853673.3679245], ['50000016', 123, 1678853673.8710716]]","[['50000016', 0, 1678853610.6169457], ['40000003', 123, 1678853672.5199254]]"
1678853690.092487,1678853610.6979477,0,124796,8876.231236194202,"[['40000003', 0, 1678853690.0504842], ['50000016', 123, 1678853690.092487]]","[['50000016', 0, 1678853610.7499464], ['40000003', 123, 1678853689.4224844]]"
1678853703.0485048,1678853610.914945,0,126289,9070.939518658657,"[['40000003', 0, 1678853702.8765059], ['50000016', 123, 1678853703.0485048]]","[['50000016', 0, 1678853610.9339445], ['40000003', 123, 1678853700.3210146]]"
1678853730.1102672,1678853611.3782027,0,128847,9469.954183138758,"[['40000003', 0, 1678853729.6102645], ['50000016', 123, 1678853730.1102672]]","[['50000016', 0, 1678853611.412233], ['40000003', 123, 1678853726.479037]]"
1678853765.095656,1678853626.1927264,0,131770,10249.04129518777,"[['40000003', 0, 1678853764.918655], ['50000016', 123, 1678853765.095656]]","[['50000016', 0, 1678853626.2217228], ['40000003', 123, 1678853763.772461]]"
1678853771.3957558,1678853626.2817235,0,133977,10979.648957363066,"[['40000003', 0, 1678853771.2477567], ['50000016', 123, 1678853771.3957558]]","[['50000016', 0, 1678853626.3267725], ['40000003', 123, 1678853770.774756]]"
1678853778.403934,1678853626.415724,0,135478,11118.007091478434,"[['40000003', 0, 1678853778.2669349], ['50000016', 123, 1678853778.403934]]","[['50000016', 0, 1678853626.4387236], ['40000003', 123, 1678853772.6508403]]"
1678853780.0192845,1678853626.494723,0,136620,11414.20240938125,"[['40000003', 0, 1678853779.4741864], ['50000016', 123, 1678853780.0192845]]","[['50000016', 0, 1678853626.5357237], ['40000003', 123, 1678853776.5857408]]"
1678853785.0861642,1678853626.6427233,0,137766,11692.942005075402,"[['40000003', 0, 1678853784.4260695], ['50000016', 123, 1678853785.0861642]]","[['50000016', 0, 1678853626.6787236], ['40000003', 123, 1678853779.3251863]]"
1678853796.5546346,1678853626.9327235,0,140322,12089.156711944148,"[['40000003', 0, 1678853795.5355544], ['50000016', 123, 1678853796.5536344]]","[['50000016', 0, 1678853627.283722], ['40000003', 123, 1678853792.08667]]"
1678853843.450687,1678853610.2578201,0,142439,12582.819235088771,"[['30000002', 0, 1678853690.9287593], ['40000003', 118, 1678853843.4126866], ['50000016', 123, 1678853843.450687]]","[['50000016', 0, 1678853610.286869], ['40000003', 123, 1678853647.5916152], ['30000002', 118, 1678853690.290763]]"
1678853847.9393494,1678853609.999869,0,143847,13248.94629705695,"[['30000002', 0, 1678853651.0042646], ['40000002', 122, 1678853847.4873497], ['50000016', 161, 1678853847.9393494]]","[['50000016', 0, 1678853610.0548751], ['40000003', 123, 1678853626.582723], ['30000002', 118, 1678853647.8429675]]"
1678853863.5250556,1678853610.3598213,0,145529,13912.26837562672,"[['20000002', 0, 1678853657.3378336], ['30000002', 126, 1678853719.9591837], ['40000002', 122, 1678853863.3720548], ['50000016', 161, 1678853863.5250556]]","[['50000024', 0, 1678853610.4158678], ['40000004', 100, 1678853631.187222], ['30000003', 100, 1678853648.7091265], ['20000002', 100, 1678853657.3258333]]"
1678853870.568299,1678853610.2998698,0,147211,14747.179969166615,"[['20000002', 0, 1678853657.4748976], ['30000002', 126, 1678853730.6432676], ['40000002', 122, 1678853869.8191977], ['50000016', 161, 1678853870.5672994]]","[['50000027', 0, 1678853610.3398213], ['40000005', 113, 1678853633.824134], ['30000003', 146, 1678853651.3462675], ['20000002', 100, 1678853657.4398987]]"
1678853871.2962983,1678853610.5759451,0,148627,14862.37366860563,"[['30000002', 0, 1678853758.5993626], ['40000002', 122, 1678853870.9162998], ['50000016', 161, 1678853871.2962983]]","[['50000021', 0, 1678853610.600946], ['40000003', 117, 1678853672.7609246], ['30000002', 118, 1678853751.3839116]]"
1678853875.6908114,1678853610.854898,0,150039,15312.276854285099,"[['30000002', 0, 1678853779.4711883], ['40000002', 122, 1678853875.0816083], ['50000016', 161, 1678853875.6908114]]","[['50000019', 0, 1678853610.8689444], ['40000003', 100, 1678853699.4789305], ['30000002', 118, 1678853776.0177412]]"
1678853881.4996018,1678853610.467873,0,151443,15498.079810603022,"[['30000002', 0, 1678853739.9604216], ['40000003', 118, 1678853881.4646008], ['50000016', 123, 1678853881.4996018]]","[['50000016', 0, 1678853610.5228677], ['40000003', 123, 1678853665.606143], ['30000002', 118, 1678853735.3126428]]"
1678853916.1899428,1678853610.8199484,0,152863,15522.2141978823,"[['30000002', 0, 1678853778.9580324], ['40000003', 118, 1678853915.9999425], ['50000016', 123, 1678853916.1899428]]","[['50000016', 0, 1678853610.8378992], ['40000003', 123, 1678853699.4789305], ['30000002', 118, 1678853774.1674502]]"
1678853957.9039905,1678853610.1368203,0,154533,15769.048575521154,"[['20000002', 0, 1678853690.1527643], ['30000003', 100, 1678853839.0954828], ['40000003', 140, 1678853957.8429902], ['50000016', 123, 1678853957.9029899]]","[['50000016', 0, 1678853610.1928253], ['40000003', 123, 1678853643.4512284], ['30000002', 118, 1678853677.231964], ['20000002', 126, 1678853690.146764]]"
1678853958.08399,1678853611.182181,0,155943,15968.42620216909,"[['30000003', 0, 1678853843.833687], ['40000003', 140, 1678853958.0210388], ['50000016', 123, 1678853958.0829904]]","[['50000016', 0, 1678853611.2251306], ['40000003', 123, 1678853722.184383], ['30000003', 140, 1678853839.8042011]]"
1678853993.2008677,1678853610.6259465,0,157351,16555.920163127157,"[['30000003', 0, 1678853874.0925019], ['40000003', 140, 1678853992.9627242], ['50000016', 123, 1678853993.2008677]]","[['50000016', 0, 1678853610.6419456], ['40000003', 123, 1678853681.1484888], ['30000003', 140, 1678853868.971851]]"
1678854013.2664886,1678853610.7439501,0,159029,16617.433401013368,"[['20000003', 0, 1678853756.8913481], ['30000003', 176, 1678853929.4476418], ['40000003', 140, 1678854013.1865368], ['50000016', 123, 1678854013.2664886]]","[['50000016', 0, 1678853610.7869492], ['40000003', 123, 1678853690.2817633], ['30000003', 140, 1678853755.474199], ['20000003', 176, 1678853756.213298]]"
1678854014.240487,1678853610.6259465,0,160709,17141.15028418094,"[['20000003', 0, 1678853779.4711883], ['30000003', 176, 1678853925.2576382], ['40000003', 140, 1678854014.210488], ['50000016', 123, 1678854014.240487]]","[['50000016', 0, 1678853610.6419456], ['40000003', 123, 1678853681.1484888], ['30000003', 140, 1678853775.904639], ['20000003', 176, 1678853779.4261875]]"
1678854015.334111,1678853610.6259465,0,162395,17396.036340022503,"[['20000002', 0, 1678853806.4302838], ['30000003', 100, 1678853958.1640375], ['40000003', 140, 1678854015.2741582], ['50000016', 123, 1678854015.334111]]","[['50000016', 0, 1678853610.6419456], ['40000003', 123, 1678853681.1484888], ['30000003', 140, 1678853745.4912689], ['20000002', 100, 1678853806.3082833]]"
