record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678796195.970599,1678796195.5555923,0,13464,636.488167942051,"[['40000004', 0, 1678796195.8917518], ['50000025', 105, 1678796195.970599]]","[['50000025', 0, 1678796195.602469], ['40000004', 105, 1678796195.736766]]"
1678796199.0751882,1678796195.7427824,0,16032,1238.9642735681082,"[['40000004', 0, 1678796198.6946306], ['50000025', 105, 1678796199.0751882]]","[['50000025', 0, 1678796195.8017237], ['40000004', 105, 1678796196.6246219]]"
1678796211.437528,1678796195.644414,0,17438,1621.3256746941952,"[['30000003', 0, 1678796196.851585], ['40000004', 100, 1678796211.39081], ['50000025', 105, 1678796211.437528]]","[['50000025', 0, 1678796195.7089212], ['40000004', 105, 1678796196.7149572], ['30000003', 100, 1678796196.7882001]]"
1678796218.3507924,1678796195.6935332,0,19612,2035.2566286312174,"[['20000002', 0, 1678796211.2224653], ['30000003', 100, 1678796218.2428622], ['40000004', 100, 1678796218.3178818], ['50000025', 105, 1678796218.3507924]]","[['50000025', 0, 1678796195.7387595], ['40000004', 105, 1678796197.0198913], ['30000003', 100, 1678796210.5997417], ['20000002', 100, 1678796211.192465]]"
