record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853614.634674,1678853609.8718717,0,64602,3513.349970217399,"[['40000002', 0, 1678853614.4166744], ['50000012', 100, 1678853614.634674]]","[['50000012', 0, 1678853609.9318213], ['40000002', 100, 1678853611.514186]]"
1678853629.4750423,1678853609.918867,0,93578,4955.604403762647,"[['40000002', 0, 1678853628.4248197], ['50000012', 100, 1678853629.4750423]]","[['50000012', 0, 1678853609.9948711], ['40000002', 100, 1678853626.615722]]"
1678853640.6149328,1678853609.9778204,0,95441,5098.7255615156355,"[['40000002', 0, 1678853639.9397373], ['50000012', 100, 1678853640.6149328]]","[['50000012', 0, 1678853610.0518684], ['40000002', 100, 1678853631.9323242]]"
1678853643.2181227,1678853610.0258682,0,101086,5438.552051366297,"[['40000002', 0, 1678853643.1371229], ['50000012', 100, 1678853643.2181227]]","[['50000012', 0, 1678853610.0888693], ['40000002', 100, 1678853639.8617373]]"
1678853647.608616,1678853610.0858698,0,116446,6739.354223854824,"[['40000002', 0, 1678853647.5436165], ['50000012', 100, 1678853647.608616]]","[['50000012', 0, 1678853610.1538208], ['40000002', 100, 1678853644.2813256]]"
1678853672.1018474,1678853610.3208673,0,121137,7573.428511416305,"[['40000002', 0, 1678853671.9798472], ['50000012', 100, 1678853672.1018474]]","[['50000012', 0, 1678853610.3768759], ['40000002', 100, 1678853669.8595219]]"
1678853680.231771,1678853610.485872,0,122979,8094.33580038913,"[['40000002', 0, 1678853680.0777705], ['50000012', 100, 1678853680.231771]]","[['50000012', 0, 1678853610.515868], ['40000002', 100, 1678853677.712964]]"
1678853711.8112862,1678853610.898947,0,124821,8658.303610763061,"[['40000002', 0, 1678853710.5061858], ['50000012', 100, 1678853711.8112862]]","[['50000012', 0, 1678853610.94895], ['40000002', 100, 1678853704.473605]]"
1678853715.7397885,1678853609.716826,0,126231,8993.577408632438,"[['30000002', 0, 1678853610.9939446], ['40000002', 122, 1678853715.535789], ['50000012', 100, 1678853715.7397885]]","[['50000012', 0, 1678853609.7658207], ['40000002', 100, 1678853610.4648745], ['30000002', 122, 1678853610.8659465]]"
1678853770.8477552,1678853626.175724,0,130213,9981.341261978836,"[['40000002', 0, 1678853770.8347564], ['50000012', 100, 1678853770.8477552]]","[['50000012', 0, 1678853626.2237246], ['40000002', 100, 1678853763.5034647]]"
1678853783.0864837,1678853626.5097241,0,132809,10886.030605563124,"[['40000002', 0, 1678853782.6903806], ['50000012', 100, 1678853783.0864837]]","[['50000012', 0, 1678853626.5747228], ['40000002', 100, 1678853779.2031868]]"
1678853785.3211646,1678853626.5747228,0,133943,10980.17104733239,"[['40000002', 0, 1678853785.1491632], ['50000012', 100, 1678853785.3211646]]","[['50000012', 0, 1678853626.6257234], ['40000002', 100, 1678853779.373187]]"
1678853801.534093,1678853626.7687237,0,136507,11845.46063664254,"[['40000002', 0, 1678853800.8040943], ['50000012', 100, 1678853801.534093]]","[['50000012', 0, 1678853626.834724], ['40000002', 100, 1678853798.0847332]]"
1678853806.0402827,1678853626.9027236,0,138363,12170.919915422308,"[['40000002', 0, 1678853805.8012831], ['50000012', 100, 1678853806.0402827]]","[['50000012', 0, 1678853626.9297228], ['40000002', 100, 1678853801.630091]]"
1678853819.4452462,1678853641.0149326,0,140965,12792.0257450625,"[['40000002', 0, 1678853819.3031971], ['50000012', 100, 1678853819.4441986]]","[['50000012', 0, 1678853643.1641233], ['40000002', 100, 1678853817.8415022]]"
1678853824.0137184,1678853643.1641233,0,142818,13469.11560092114,"[['40000002', 0, 1678853823.761719], ['50000012', 100, 1678853824.0137184]]","[['50000012', 0, 1678853643.2321236], ['40000002', 100, 1678853819.0576024]]"
1678853844.6917858,1678853647.5926156,0,144704,13793.311655626294,"[['40000002', 0, 1678853844.4677854], ['50000012', 100, 1678853844.6917858]]","[['50000012', 0, 1678853647.6196158], ['40000002', 100, 1678853843.5556872]]"
