record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678796196.273713,1678796195.5715487,0,14930,874.2100992790903,"[['40000004', 0, 1678796196.2268384], ['50000024', 100, 1678796196.273713]]","[['50000024', 0, 1678796195.6473467], ['40000004', 100, 1678796195.858876]]"
1678796196.899519,1678796195.629434,0,17139,1236.4109084200488,"[['40000004', 0, 1678796196.8053741], ['50000024', 100, 1678796196.899519]]","[['50000024', 0, 1678796195.7079237], ['40000004', 100, 1678796196.1650026]]"
1678796197.3751733,1678796195.6955278,0,18287,1244.1160822471873,"[['40000004', 0, 1678796197.249489], ['50000024', 100, 1678796197.3751733]]","[['50000024', 0, 1678796195.770463], ['40000004', 100, 1678796196.4562924]]"
1678796207.8071654,1678796195.629434,0,19697,1331.9992674670004,"[['30000003', 0, 1678796196.0302646], ['40000004', 100, 1678796207.473343], ['50000024', 100, 1678796207.8071654]]","[['50000030', 0, 1678796195.6463487], ['40000005', 103, 1678796195.939988], ['30000003', 146, 1678796196.0145123]]"
1678796208.8562386,1678796195.648379,0,21109,1776.4421152126217,"[['30000003', 0, 1678796196.3615184], ['40000004', 100, 1678796208.1190119], ['50000024', 100, 1678796208.8562386]]","[['50000032', 0, 1678796195.6603112], ['40000005', 129, 1678796196.3046658], ['30000003', 146, 1678796196.3515038]]"
1678796211.4069993,1678796195.388307,0,22787,2320.103619789304,"[['20000002', 0, 1678796196.8043778], ['30000003', 100, 1678796196.9117458], ['40000004', 100, 1678796211.3641827], ['50000024', 100, 1678796211.4069993]]","[['50000008', 0, 1678796195.437178], ['40000002', 144, 1678796196.1379743], ['30000002', 122, 1678796196.7159548], ['20000002', 126, 1678796196.7901943]]"
1678796218.170514,1678796195.820306,0,24953,2613.379749968166,"[['20000002', 0, 1678796211.950881], ['30000003', 100, 1678796218.058935], ['40000004', 100, 1678796218.1517665], ['50000024', 100, 1678796218.1695173]]","[['50000024', 0, 1678796195.8917518], ['40000004', 100, 1678796200.6594076], ['30000003', 100, 1678796211.785157], ['20000002', 100, 1678796211.9383922]]"
1678796218.4269025,1678796195.7561505,0,26639,3411.167804383427,"[['20000002', 0, 1678796211.6337674], ['30000003', 100, 1678796218.3208728], ['40000004', 100, 1678796218.3811064], ['50000024', 100, 1678796218.4269025]]","[['50000024', 0, 1678796195.8487637], ['40000004', 100, 1678796199.8271134], ['30000003', 100, 1678796211.4492204], ['20000002', 100, 1678796211.6168118]]"
1678796218.4883707,1678796195.437178,0,28313,4088.183699609627,"[['20000002', 0, 1678796212.000281], ['30000003', 100, 1678796218.352792], ['40000004', 100, 1678796218.4239109], ['50000024', 100, 1678796218.4873738]]","[['50000010', 0, 1678796195.464108], ['40000002', 109, 1678796196.9005158], ['30000002', 122, 1678796211.8935783], ['20000002', 126, 1678796211.9837248]]"
1678796218.6116369,1678796195.4062598,0,29987,4825.912987635597,"[['20000002', 0, 1678796211.9075687], ['30000003', 100, 1678796218.5358279], ['40000004', 100, 1678796218.5799959], ['50000024', 100, 1678796218.6116369]]","[['50000012', 0, 1678796195.46311], ['40000002', 100, 1678796196.757259], ['30000002', 122, 1678796211.7585845], ['20000002', 126, 1678796211.8935783]]"
