record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853610.8489478,1678853609.7328207,0,50769,2820.5052633163814,"[['40000002', 0, 1678853610.7709491], ['50000014', 117, 1678853610.8479457]]","[['50000014', 0, 1678853609.7838213], ['40000002', 117, 1678853610.2078223]]"
1678853614.046583,1678853609.8298676,0,79303,4543.140289080699,"[['40000002', 0, 1678853613.98458], ['50000014', 117, 1678853614.046583]]","[['50000014', 0, 1678853609.9008672], ['40000002', 117, 1678853611.287181]]"
1678853626.2167232,1678853609.87987,0,82982,5055.338764948658,"[['40000002', 0, 1678853626.1857257], ['50000014', 117, 1678853626.2157228]]","[['50000014', 0, 1678853609.9328196], ['40000002', 117, 1678853625.3831315]]"
1678853644.1473262,1678853610.0528257,0,125086,7424.078433289042,"[['40000002', 0, 1678853643.973326], ['50000014', 117, 1678853644.1473262]]","[['50000014', 0, 1678853610.1018696], ['40000002', 117, 1678853643.2711232]]"
1678853648.1180208,1678853610.0978222,0,126579,8034.963914454108,"[['40000002', 0, 1678853647.8990214], ['50000014', 117, 1678853648.1180208]]","[['50000014', 0, 1678853610.16082], ['40000002', 117, 1678853647.5966163]]"
1678853658.279899,1678853610.185823,0,128420,8753.399850153404,"[['40000002', 0, 1678853657.9808993], ['50000014', 117, 1678853658.279899]]","[['50000014', 0, 1678853610.243821], ['40000002', 117, 1678853657.3838565]]"
1678853661.9531758,1678853610.2578201,0,129924,9054.014603580952,"[['40000002', 0, 1678853661.7910953], ['50000014', 117, 1678853661.9531758]]","[['50000014', 0, 1678853610.3018677], ['40000002', 117, 1678853658.0358994]]"
1678853672.3809245,1678853610.3588202,0,131415,9665.91456350115,"[['40000002', 0, 1678853672.307848], ['50000014', 117, 1678853672.3809245]]","[['50000014', 0, 1678853610.43587], ['40000002', 117, 1678853671.9778469]]"
1678853689.6914883,1678853610.5258746,0,132916,10045.391382457685,"[['40000002', 0, 1678853689.5474882], ['50000014', 117, 1678853689.6914883]]","[['50000014', 0, 1678853610.5729454], ['40000002', 117, 1678853686.8910763]]"
1678853705.0286055,1678853610.8169448,0,135482,10416.419369171615,"[['40000002', 0, 1678853704.639605], ['50000014', 117, 1678853705.0276034]]","[['50000014', 0, 1678853610.8609507], ['40000002', 117, 1678853702.1262004]]"
1678853731.8033633,1678853611.1211832,0,137693,10727.123097403222,"[['40000002', 0, 1678853731.1413586], ['50000014', 117, 1678853731.8033633]]","[['50000014', 0, 1678853611.1791916], ['40000002', 117, 1678853729.4842653]]"
1678853742.7139654,1678853611.2421792,0,139549,11366.887401003192,"[['40000002', 0, 1678853741.7908645], ['50000014', 117, 1678853742.7139654]]","[['50000014', 0, 1678853611.2561805], ['40000002', 117, 1678853734.0655649]]"
1678853745.7562685,1678853611.4061852,0,140695,11568.879365208219,"[['40000002', 0, 1678853745.0502682], ['50000014', 117, 1678853745.7562685]]","[['50000014', 0, 1678853611.4452386], ['40000002', 117, 1678853740.7898638]]"
1678853763.5804632,1678853611.5121815,0,142935,12139.514432901875,"[['40000002', 0, 1678853763.2854612], ['50000014', 117, 1678853763.5804632]]","[['50000014', 0, 1678853611.607186], ['40000002', 117, 1678853758.2052567]]"
1678853774.4024496,1678853626.278723,0,146242,12739.714148034802,"[['40000002', 0, 1678853774.2454505], ['50000014', 117, 1678853774.4024496]]","[['50000014', 0, 1678853626.3427224], ['40000002', 117, 1678853770.977759]]"
1678853777.118744,1678853626.3317235,0,147384,13061.358802780249,"[['40000002', 0, 1678853776.7387404], ['50000014', 117, 1678853777.1177433]]","[['50000014', 0, 1678853626.389725], ['40000002', 117, 1678853772.7308397]]"
1678853781.0812852,1678853626.545724,0,148520,13113.06979526948,"[['40000002', 0, 1678853780.907286], ['50000014', 117, 1678853781.0812852]]","[['50000014', 0, 1678853626.5817227], ['40000002', 117, 1678853778.960033]]"
1678853789.0570886,1678853626.6367245,0,150728,13618.888190394498,"[['40000002', 0, 1678853788.837088], ['50000014', 117, 1678853789.0570886]]","[['50000014', 0, 1678853626.6827235], ['40000002', 117, 1678853782.114382]]"
1678853799.5803704,1678853609.8788676,0,153220,13993.336095857838,"[['30000002', 0, 1678853612.3757913], ['40000002', 122, 1678853798.9407332], ['50000014', 117, 1678853799.5803704]]","[['50000019', 0, 1678853609.9028697], ['40000003', 100, 1678853611.0069509], ['30000002', 118, 1678853611.4462488]]"
1678853804.5320575,1678853626.900724,0,155079,14101.584940344499,"[['40000002', 0, 1678853804.203056], ['50000014', 117, 1678853804.5320575]]","[['50000014', 0, 1678853626.9287238], ['40000002', 117, 1678853801.0630932]]"
1678853808.4819899,1678853643.227123,0,156577,14710.35370630653,"[['40000003', 0, 1678853808.1919928], ['50000014', 171, 1678853808.4809902]]","[['50000014', 0, 1678853643.2471235], ['40000003', 171, 1678853803.7849586]]"
1678853822.639623,1678853643.1761224,0,157723,15278.423590488703,"[['40000002', 0, 1678853822.2825253], ['50000014', 117, 1678853822.639623]]","[['50000014', 0, 1678853643.2171237], ['40000002', 117, 1678853818.7056012]]"
1678853841.423497,1678853610.0088673,0,159131,15651.939301145769,"[['30000002', 0, 1678853675.3798132], ['40000003', 118, 1678853841.1143978], ['50000014', 171, 1678853841.423497]]","[['50000014', 0, 1678853610.0688677], ['40000002', 117, 1678853640.3638358], ['30000002', 122, 1678853672.665925]]"
1678853848.4544492,1678853609.9598207,0,160541,15948.466610949887,"[['30000002', 0, 1678853659.6089795], ['40000003', 118, 1678853848.383448], ['50000014', 171, 1678853848.4544492]]","[['50000014', 0, 1678853610.0138688], ['40000002', 117, 1678853630.0060427], ['30000002', 122, 1678853657.499899]]"
1678853865.2766669,1678853609.917869,0,162213,16084.213011161079,"[['20000002', 0, 1678853657.3958995], ['30000003', 100, 1678853725.2018318], ['40000003', 140, 1678853864.947666], ['50000014', 171, 1678853865.2766669]]","[['50000014', 0, 1678853609.9648204], ['40000002', 117, 1678853626.727722], ['30000002', 122, 1678853651.1922667], ['20000002', 126, 1678853657.385881]]"
1678853871.929392,1678853610.6259465,0,163617,16564.154928048494,"[['30000002', 0, 1678853773.83835], ['40000002', 122, 1678853871.7913933], ['50000014', 117, 1678853871.929392]]","[['50000014', 0, 1678853610.6639512], ['40000002', 117, 1678853695.8365343], ['30000002', 122, 1678853770.784756]]"
1678853875.515809,1678853610.2988703,0,165029,17104.823445697006,"[['30000002', 0, 1678853737.7050676], ['40000003', 118, 1678853874.8906083], ['50000014', 171, 1678853875.515809]]","[['50000014', 0, 1678853610.3298752], ['40000002', 117, 1678853663.6548584], ['30000002', 122, 1678853734.5505645]]"
1678853900.5097563,1678853610.5759451,0,166441,17765.94323076031,"[['30000002', 0, 1678853772.4208393], ['40000003', 118, 1678853900.4647558], ['50000014', 171, 1678853900.5097563]]","[['50000014', 0, 1678853610.638954], ['40000002', 117, 1678853695.8365343], ['30000002', 122, 1678853770.5407562]]"
