record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853610.338824,1678853609.6868718,0,27242,1246.09821207634,"[['40000002', 0, 1678853610.2408679], ['50000010', 109, 1678853610.338824]]","[['50000010', 0, 1678853609.7478225], ['40000002', 109, 1678853609.9748204]]"
1678853611.881182,1678853609.814868,0,66731,2945.4308091382163,"[['40000002', 0, 1678853611.6871824], ['50000010', 109, 1678853611.881182]]","[['50000010', 0, 1678853609.8758693], ['40000002', 109, 1678853610.7329004]]"
1678853625.3511312,1678853609.8708718,0,68233,3368.527173682854,"[['40000002', 0, 1678853625.2941318], ['50000010', 109, 1678853625.3511312]]","[['50000010', 0, 1678853609.9338226], ['40000002', 109, 1678853618.5329535]]"
1678853644.810326,1678853610.0538673,0,107345,5729.659976168834,"[['40000002', 0, 1678853644.7173264], ['50000010', 109, 1678853644.810326]]","[['50000010', 0, 1678853610.1208694], ['40000002', 109, 1678853643.3511238]]"
1678853656.1177373,1678853610.1958215,0,113773,6480.810892474282,"[['40000002', 0, 1678853656.0577366], ['50000010', 109, 1678853656.116735]]","[['50000010', 0, 1678853610.2228215], ['40000002', 109, 1678853654.0945404]]"
1678853666.9882414,1678853610.3208673,0,115629,7279.77915130564,"[['40000002', 0, 1678853666.4541445], ['50000010', 109, 1678853666.9882414]]","[['50000010', 0, 1678853610.3408206], ['40000002', 109, 1678853663.3778572]]"
1678853674.5762577,1678853610.3678207,0,117477,7653.504380961,"[['40000002', 0, 1678853674.1210742], ['50000010', 109, 1678853674.5762577]]","[['50000010', 0, 1678853610.4468858], ['40000002', 109, 1678853672.4739242]]"
1678853678.51706,1678853610.4688678,0,118615,8032.275362835217,"[['40000002', 0, 1678853677.6839652], ['50000010', 109, 1678853678.51706]]","[['50000010', 0, 1678853610.5078692], ['40000002', 109, 1678853675.737812]]"
1678853690.0664864,1678853610.5338767,0,119761,8566.374412682606,"[['40000002', 0, 1678853690.0524843], ['50000010', 109, 1678853690.0664864]]","[['50000010', 0, 1678853610.5689447], ['40000002', 109, 1678853689.6134882]]"
1678853715.7967885,1678853610.9119477,0,122329,9333.096117708248,"[['40000002', 0, 1678853715.2827888], ['50000010', 109, 1678853715.7967885]]","[['50000010', 0, 1678853610.9829454], ['40000002', 109, 1678853710.4091864]]"
1678853724.3217268,1678853611.0551794,0,123829,9573.29790867343,"[['40000002', 0, 1678853723.9446328], ['50000010', 109, 1678853724.3217268]]","[['50000010', 0, 1678853611.114181], ['40000002', 109, 1678853718.7851837]]"
1678853727.0170906,1678853611.1211832,0,124967,10140.922488287051,"[['40000002', 0, 1678853726.4199343], ['50000010', 109, 1678853727.0170906]]","[['50000010', 0, 1678853611.1601303], ['40000002', 109, 1678853720.725283]]"
1678853755.7422984,1678853611.5101833,0,127524,11003.871431838586,"[['40000002', 0, 1678853755.0661993], ['50000010', 109, 1678853755.7422984]]","[['50000010', 0, 1678853611.5212345], ['40000002', 109, 1678853749.859811]]"
1678853776.2867405,1678853626.3367226,0,130122,11454.369478203198,"[['40000002', 0, 1678853775.5486407], ['50000010', 109, 1678853776.2867405]]","[['50000010', 0, 1678853626.3837242], ['40000002', 109, 1678853771.249756]]"
1678853821.2584257,1678853643.1241248,0,135178,12872.99892847932,"[['40000002', 0, 1678853820.9924293], ['50000010', 109, 1678853821.2584257]]","[['50000010', 0, 1678853643.184123], ['40000002', 109, 1678853818.3746018]]"
1678853845.273785,1678853647.6006153,0,137026,13602.65486408518,"[['40000002', 0, 1678853844.876786], ['50000010', 109, 1678853845.2727845]]","[['50000010', 0, 1678853647.6376162], ['40000002', 109, 1678853843.914687]]"
