record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853610.482872,1678853609.7078786,0,26720,1743.6625636685599,"[['40000002', 0, 1678853610.43587], ['50000011', 101, 1678853610.482872]]","[['50000011', 0, 1678853609.7638218], ['40000002', 101, 1678853610.0528257]]"
1678853611.4291885,1678853609.7658207,0,54304,3473.5448794597273,"[['40000002', 0, 1678853611.3701832], ['50000011', 101, 1678853611.4291885]]","[['50000011', 0, 1678853609.8248687], ['40000002', 101, 1678853610.536899]]"
1678853613.637584,1678853609.8268688,0,58070,3760.6524570437505,"[['40000002', 0, 1678853613.4369714], ['50000011', 101, 1678853613.637584]]","[['50000011', 0, 1678853609.8898675], ['40000002', 101, 1678853611.1621299]]"
1678853626.573723,1678853609.8918676,0,70639,4662.161990463955,"[['40000002', 0, 1678853626.5227213], ['50000011', 101, 1678853626.573723]]","[['50000011', 0, 1678853609.94782], ['40000002', 101, 1678853626.3357253]]"
1678853631.7173245,1678853609.969821,0,83944,5453.983681824603,"[['40000002', 0, 1678853631.3412228], ['50000011', 101, 1678853631.7173245]]","[['50000011', 0, 1678853610.0088673], ['40000002', 101, 1678853626.7947237]]"
1678853654.6035402,1678853610.1968205,0,104413,6699.354819924918,"[['40000002', 0, 1678853654.1285403], ['50000011', 101, 1678853654.6035402]]","[['50000011', 0, 1678853610.2218215], ['40000002', 101, 1678853650.6402678]]"
1678853714.4916894,1678853610.9509528,0,120998,8434.464140855145,"[['40000002', 0, 1678853714.0846877], ['50000011', 101, 1678853714.490689]]","[['50000011', 0, 1678853610.9739466], ['40000002', 101, 1678853708.0498748]]"
1678853733.8015647,1678853611.0951834,0,122846,8936.066090186589,"[['40000002', 0, 1678853733.268462], ['50000011', 101, 1678853733.8015647]]","[['50000011', 0, 1678853611.20618], ['40000002', 101, 1678853730.0432673]]"
1678853750.4679103,1678853609.861872,0,125322,9357.218236952112,"[['30000002', 0, 1678853611.4652321], ['40000002', 122, 1678853750.0108101], ['50000011', 101, 1678853750.4679103]]","[['50000021', 0, 1678853609.906883], ['40000003', 117, 1678853610.7928996], ['30000002', 118, 1678853611.1521792]]"
1678853821.8505259,1678853643.1161225,0,131847,10846.545216665114,"[['40000002', 0, 1678853821.284427], ['50000011', 101, 1678853821.8505259]]","[['50000011', 0, 1678853643.1831226], ['40000002', 101, 1678853818.5866017]]"
1678853847.45535,1678853647.6746163,0,136223,12039.616514899544,"[['40000002', 0, 1678853846.656251], ['50000011', 101, 1678853847.45535]]","[['50000011', 0, 1678853647.7306664], ['40000002', 101, 1678853844.4087858]]"
1678853851.8359537,1678853657.369833,0,137363,12279.944285816202,"[['40000002', 0, 1678853851.038955], ['50000011', 101, 1678853851.8359537]]","[['50000011', 0, 1678853657.4508986], ['40000002', 101, 1678853846.4902506]]"
1678853852.882049,1678853657.5638998,0,138505,12518.445002671937,"[['40000002', 0, 1678853852.75505], ['50000011', 101, 1678853852.882049]]","[['50000011', 0, 1678853658.0358994], ['40000002', 101, 1678853847.9383495]]"
