record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678796195.7571478,1678796195.44715,0,13340,1058.8409906772667,"[['40000003', 0, 1678796195.723224], ['50000019', 100, 1678796195.7571478]]","[['50000019', 0, 1678796195.449146], ['40000003', 100, 1678796195.6184235]]"
1678796196.3335528,1678796195.4820566,0,15540,1981.734293839955,"[['40000003', 0, 1678796196.2856805], ['50000019', 100, 1678796196.3335528]]","[['50000019', 0, 1678796195.5117095], ['40000003', 100, 1678796195.844775]]"
1678796201.2716026,1678796195.325441,0,17305,2751.7802354449746,"[['30000002', 0, 1678796195.648379], ['40000003', 118, 1678796200.8638728], ['50000019', 100, 1678796201.2706392]]","[['50000010', 0, 1678796195.3413982], ['40000002', 109, 1678796195.5256717], ['30000002', 122, 1678796195.6164305]]"
1678796203.391153,1678796195.356358,0,18717,2921.0117312032594,"[['30000002', 0, 1678796195.7874806], ['40000003', 118, 1678796202.8219612], ['50000019', 100, 1678796203.391153]]","[['50000011', 0, 1678796195.3733134], ['40000002', 101, 1678796195.7079237], ['30000002', 122, 1678796195.7571478]]"
1678796212.4265122,1678796195.599474,0,20129,2947.982078573967,"[['30000003', 0, 1678796196.5298047], ['40000003', 140, 1678796212.3621566], ['50000019', 100, 1678796212.4265122]]","[['50000025', 0, 1678796195.6603112], ['40000004', 105, 1678796196.438341], ['30000003', 100, 1678796196.5168393]]"
1678796213.5944307,1678796195.6313899,0,21541,3077.970046823067,"[['30000003', 0, 1678796196.5767868], ['40000003', 140, 1678796213.3573103], ['50000019', 100, 1678796213.5944307]]","[['50000027', 0, 1678796195.692537], ['40000005', 113, 1678796196.4862123], ['30000003', 146, 1678796196.5637841]]"
1678796215.826005,1678796195.711954,0,22947,3221.248392337257,"[['30000003', 0, 1678796211.2414865], ['40000003', 140, 1678796215.5408], ['50000019', 100, 1678796215.826005]]","[['50000032', 0, 1678796195.7520769], ['40000005', 129, 1678796198.2869174], ['30000003', 146, 1678796208.4346607]]"
1678796221.703344,1678796195.5127068,0,24355,3550.034365042891,"[['30000002', 0, 1678796220.9961326], ['40000003', 118, 1678796221.4661744], ['50000019', 100, 1678796221.703344]]","[['50000012', 0, 1678796195.5705519], ['40000002', 100, 1678796205.181763], ['30000002', 122, 1678796218.275323]]"
