direction,start time,end time,pack time,pack num,pack chars,assistant num
send,1678853614.5406778,1678853626.1907225,11.650044679641724,1,385,['20000001']
send,1678853691.5438454,1678853703.4365034,11.892657995223999,1,290,['20000002']
send,1678853705.4694865,1678853717.7069929,12.23750638961792,2,565,['20000002']
send,1678853718.4110944,1678853730.3212676,11.910173177719116,1,396,['20000002']
send,1678853735.8716419,1678853748.9947913,13.123149394989014,1,398,['20000002']
recv,1678853767.8188438,1678853767.9588392,0.13999533653259277,6,1737,40000002
recv,1678853771.7137554,1678853771.868755,0.1549997329711914,5,1358,40000003
recv,1678853776.5867405,1678853777.1487396,0.5619990825653076,3,798,40000003
