record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678796195.6802583,1678796195.5246754,0,13472,992.4540048575394,"[['40000004', 0, 1678796195.633384], ['50000023', 101, 1678796195.6802583]]","[['50000023', 0, 1678796195.5406318], ['40000004', 101, 1678796195.6164305]]"
1678796195.7754502,1678796195.554595,0,15129,1712.723351705003,"[['40000004', 0, 1678796195.7397568], ['50000023', 101, 1678796195.7754502]]","[['50000023', 0, 1678796195.5715487], ['40000004', 101, 1678796195.6782644]]"
1678796196.1210191,1678796195.58651,0,16972,2438.863150557702,"[['40000004', 0, 1678796196.077137], ['50000023', 101, 1678796196.1210191]]","[['50000023', 0, 1678796195.6174278], ['40000004', 101, 1678796195.8007262]]"
1678796196.7119567,1678796195.663303,0,18114,2839.0008002821037,"[['40000004', 0, 1678796196.6550224], ['50000023', 101, 1678796196.7119567]]","[['50000023', 0, 1678796195.6955278], ['40000004', 101, 1678796195.9869435]]"
1678796211.2873871,1678796195.6303926,0,19518,3489.332028630916,"[['30000003', 0, 1678796196.2597618], ['40000004', 100, 1678796211.2404895], ['50000023', 101, 1678796211.2873871]]","[['50000023', 0, 1678796195.645351], ['40000004', 101, 1678796196.1080534], ['30000003', 100, 1678796196.242828]]"
