record time,gener time,old,new,odas,back nodes and time,up nodes and time
1678853632.6204267,1678853609.9688213,0,75054,3950.3981479439926,"[['40000002', 0, 1678853632.0633245], ['50000013', 105, 1678853632.6204267]]","[['50000013', 0, 1678853610.0368226], ['40000002', 105, 1678853626.870723]]"
1678853651.0052643,1678853610.1148684,0,95654,5174.443076891706,"[['40000002', 0, 1678853650.4551644], ['50000013', 105, 1678853651.0052643]]","[['50000013', 0, 1678853610.1768198], ['40000002', 105, 1678853647.8389292]]"
1678853663.6358573,1678853610.2628202,0,109021,5914.978316424726,"[['40000002', 0, 1678853663.5478575], ['50000013', 105, 1678853663.6358573]]","[['50000013', 0, 1678853610.322868], ['40000002', 105, 1678853659.6129782]]"
1678853673.2319736,1678853610.3518207,0,110521,6453.973706988772,"[['40000002', 0, 1678853672.596925], ['50000013', 105, 1678853673.2319736]]","[['50000013', 0, 1678853610.4288697], ['40000002', 105, 1678853672.3949244]]"
1678853677.125964,1678853610.4708707,0,112014,7002.040098345552,"[['40000002', 0, 1678853676.8898666], ['50000013', 105, 1678853677.125964]]","[['50000013', 0, 1678853610.4978688], ['40000002', 105, 1678853673.398925]]"
1678853704.364604,1678853610.725945,0,113864,7660.508459124129,"[['40000002', 0, 1678853704.201605], ['50000013', 105, 1678853704.364604]]","[['50000013', 0, 1678853610.7849505], ['40000002', 105, 1678853699.6339295]]"
1678853708.5268772,1678853610.8899453,0,115014,7905.668592886222,"[['40000002', 0, 1678853708.3348777], ['50000013', 105, 1678853708.5268772]]","[['50000013', 0, 1678853610.9299448], ['40000002', 105, 1678853703.6055052]]"
1678853734.7575638,1678853611.2011795,0,116862,8575.130003415377,"[['40000002', 0, 1678853734.5515642], ['50000013', 105, 1678853734.7575638]]","[['50000013', 0, 1678853611.2171814], ['40000002', 105, 1678853730.3962626]]"
1678853775.3426416,1678853626.282724,0,120172,9391.806978613751,"[['40000002', 0, 1678853775.000646], ['50000013', 105, 1678853775.3426416]]","[['50000013', 0, 1678853626.3557236], ['40000002', 105, 1678853771.1647549]]"
1678853832.5531986,1678853643.3491235,0,126024,10983.084597966648,"[['40000002', 0, 1678853832.127199], ['50000013', 105, 1678853832.5531986]]","[['50000013', 0, 1678853643.380237], ['40000002', 105, 1678853826.5255024]]"
1678853842.4604943,1678853609.8178697,0,129230,11965.368815644588,"[['30000002', 0, 1678853644.4223258], ['40000002', 122, 1678853842.130496], ['50000013', 105, 1678853842.4604943]]","[['50000013', 0, 1678853609.9018679], ['40000002', 105, 1678853614.184583], ['30000002', 122, 1678853643.381165]]"
1678853843.647686,1678853647.5336168,0,130378,12034.50930255787,"[['40000002', 0, 1678853843.450687], ['50000013', 105, 1678853843.647686]]","[['50000013', 0, 1678853647.5746152], ['40000002', 105, 1678853843.1015964]]"
1678853845.9251554,1678853647.6056154,0,131528,12285.64283344765,"[['40000002', 0, 1678853845.6511557], ['50000013', 105, 1678853845.9251554]]","[['50000013', 0, 1678853647.6526148], ['40000002', 105, 1678853844.1036882]]"
1678853847.9723496,1678853654.6946359,0,132676,12380.627188680532,"[['40000002', 0, 1678853847.784349], ['50000013', 105, 1678853847.9713495]]","[['50000013', 0, 1678853657.1468327], ['40000002', 105, 1678853845.0947857]]"
1678853849.3417478,1678853657.2368345,0,133820,12576.506035713663,"[['40000002', 0, 1678853848.975647], ['50000013', 105, 1678853849.3417478]]","[['50000013', 0, 1678853657.2938335], ['40000002', 105, 1678853845.3607833]]"
1678853850.4778264,1678853657.3028343,0,134970,12785.892176203875,"[['40000002', 0, 1678853850.1428254], ['50000013', 105, 1678853850.4778264]]","[['50000013', 0, 1678853657.3638325], ['40000002', 105, 1678853845.9251554]]"
1678853852.7580497,1678853657.4519,0,136100,12806.169541099776,"[['40000002', 0, 1678853852.6010501], ['50000013', 105, 1678853852.7580497]]","[['50000013', 0, 1678853657.4848995], ['40000002', 105, 1678853846.935348]]"
